model,seed,batch_size,history_count,query_count,repeat,model_only_ms,end_to_end_ms,preprocess_ms,model_stage_ms,reconstruct_ms
neural_flow,17,1,4,6,35,11.440223082900047,11.848767288029194,0.347246415913105,11.038023978471756,0.17838086932897568
neural_flow,17,1,4,6,36,10.910391807556152,11.074970476329327,0.37922803312540054,11.240625753998756,0.18346495926380157
neural_flow,17,1,4,6,37,11.859656311571598,12.085535563528538,0.3807665780186653,11.228851974010468,0.13751070946455002
neural_flow,17,1,4,6,38,10.730797424912453,12.616355903446674,0.3675241023302078,12.307872995734215,0.20699575543403625
neural_flow,17,1,4,6,39,11.818528175354004,14.19962290674448,0.44922903180122375,13.688726350665092,0.18299836665391922
neural_flow,17,1,4,6,40,12.935200706124306,12.203503400087357,0.3078961744904518,11.874401941895485,0.20408164709806442
neural_flow,17,1,4,6,41,13.40729370713234,11.30721252411604,0.39624888449907303,12.185288593173027,0.16488879919052124
neural_flow,17,1,4,6,42,10.348450392484665,13.139820657670498,0.44882483780384064,12.78756931424141,0.22791698575019836
neural_flow,17,1,4,6,43,12.898251414299011,11.386197991669178,0.2470165491104126,11.576424352824688,0.20127557218074799
neural_flow,17,1,4,6,44,11.224055662751198,11.959979310631752,0.41953008621931076,12.133118696510792,0.19090063869953156
neural_flow,17,1,4,6,45,11.236135847866535,11.842499487102032,0.41708070784807205,13.742541894316673,0.20557083189487457
neural_flow,17,1,4,6,46,10.561144910752773,12.428096495568752,0.39498135447502136,13.406970538198948,0.17125997692346573
neural_flow,17,1,4,6,47,12.08172645419836,11.817815713584423,0.20416360348463058,9.636932983994484,0.10250601917505264
neural_flow,17,1,4,6,48,7.406582124531269,10.261430405080318,0.21822378039360046,6.810320541262627,0.09474530816078186
neural_flow,17,1,4,6,49,6.468208506703377,6.744603626430035,0.1964988186955452,6.743703968822956,0.09761843830347061
neural_flow,17,1,16,1,0,21.696786396205425,20.272127352654934,0.19623897969722748,20.611985586583614,0.09168684482574463
neural_flow,17,1,16,1,1,21.447849459946156,23.900117725133896,0.20049046725034714,21.237150765955448,0.09308848530054092
neural_flow,17,1,16,1,2,20.7556476816535,20.480853505432606,0.20034797489643097,21.193808875977993,0.09481795132160187
neural_flow,17,1,16,1,3,21.57691679894924,21.95010520517826,0.21574832499027252,21.598217077553272,0.09386148303747177
neural_flow,17,1,16,1,4,24.49466660618782,22.200988605618477,0.26872381567955017,22.495461627840996,0.12103933840990067
neural_flow,17,1,16,1,5,21.610144525766373,22.80266396701336,0.227220356464386,22.359131835401058,0.1012040302157402
neural_flow,17,1,16,1,6,22.545180283486843,21.67910896241665,0.19846949726343155,23.969328962266445,0.0983579084277153
neural_flow,17,1,16,1,7,21.61391545087099,21.246797405183315,0.19616540521383286,21.40277996659279,0.10234396904706955
neural_flow,17,1,16,1,8,22.3632100969553,21.45018521696329,0.21129660308361053,21.7096246778965,0.0926600769162178
neural_flow,17,1,16,1,9,21.797364577651024,24.35117308050394,0.21239649504423141,21.129880100488663,0.09374134242534637
neural_flow,17,1,16,1,10,21.2131692096591,21.05920948088169,0.21034199744462967,21.186661906540394,0.09230338037014008
neural_flow,17,1,16,1,11,22.10549358278513,20.941692404448986,0.2004941925406456,21.857579238712788,0.09410269558429718
neural_flow,17,1,16,1,12,22.174867801368237,22.785729728639126,0.208941288292408,24.094081483781338,0.10207481682300568
neural_flow,17,1,16,1,13,22.28065486997366,22.714747115969658,0.2105608582496643,22.04154897481203,0.08796993643045425
neural_flow,17,1,16,1,14,20.248085260391235,20.179963670670986,0.21117646247148514,20.968143828213215,0.09265076369047165
neural_flow,17,1,16,1,15,20.493661053478718,21.604460664093494,0.1958077773451805,20.4713623970747,0.09286031126976013
neural_flow,17,1,16,1,16,20.229685120284557,20.00587433576584,0.18491316586732864,20.756245590746403,0.09197089821100235
neural_flow,17,1,16,1,17,20.190858282148838,20.2498072758317,0.18521491438150406,20.470191724598408,0.0955723226070404
neural_flow,17,1,16,1,18,20.240716636180878,22.987966425716877,0.211409293115139,21.053426899015903,0.09449664503335953
neural_flow,17,1,16,1,19,20.693445578217506,20.793589763343334,0.18584541976451874,20.43992653489113,0.09269267320632935
neural_flow,17,1,16,1,20,20.915064960718155,20.845125429332256,0.19513722509145737,21.119415760040283,0.09996537119150162
neural_flow,17,1,16,1,21,26.552924886345863,21.671727299690247,0.21197833120822906,21.763707511126995,0.09622517973184586
neural_flow,17,1,16,1,22,21.208454854786396,20.607574842870235,0.19246060401201248,20.24838514626026,0.09245332330465317
neural_flow,17,1,16,1,23,20.853614434599876,20.397409796714783,0.19404198974370956,20.324142649769783,0.08816085755825043
neural_flow,17,1,16,1,24,20.328319631516933,22.83061295747757,0.1977737993001938,20.39892878383398,0.09230617433786392
neural_flow,17,1,16,1,25,19.90628056228161,19.98272817581892,0.1833830028772354,19.82332207262516,0.0878646969795227
neural_flow,17,1,16,1,26,20.076132379472256,20.032384432852268,0.18382910639047623,19.962758757174015,0.09072013199329376
neural_flow,17,1,16,1,27,20.00018861144781,24.226704612374306,0.20948704332113266,20.459008403122425,0.09236577898263931
neural_flow,17,1,16,1,28,19.665208645164967,20.71122545748949,0.184536911547184,19.47677042335272,0.0934358686208725
neural_flow,17,1,16,1,29,19.781984388828278,20.27276996523142,0.18494948744773865,19.292916171252728,0.08761696517467499
neural_flow,17,1,16,1,30,19.68902163207531,22.93292712420225,0.19837263971567154,19.783444702625275,0.09133666753768921
neural_flow,17,1,16,1,31,20.51112800836563,20.000506192445755,0.19304826855659485,20.589496940374374,0.09966827929019928
neural_flow,17,1,16,1,32,20.627564750611782,19.786130636930466,0.19460078328847885,20.625390112400055,0.09295251220464706
neural_flow,17,1,16,1,33,20.040559582412243,23.392063565552235,0.21164119243621826,20.591219887137413,0.09559281170368195
neural_flow,17,1,16,1,34,19.975940696895123,20.952622406184673,0.19315816462039948,20.421074703335762,0.08753035217523575
neural_flow,17,1,16,1,35,20.704690366983414,20.68830467760563,0.18571410328149796,25.308476760983467,0.10090507566928864
neural_flow,17,1,16,1,36,21.4913384988904,21.50160539895296,0.1940559595823288,20.713000558316708,0.10089762508869171
neural_flow,17,1,16,1,37,22.668831050395966,21.722575649619102,0.20108837634325027,21.497685462236404,0.0916430726647377
neural_flow,17,1,16,1,38,20.19231580197811,21.460351534187794,0.19218958914279938,21.12298645079136,0.10081753134727478
neural_flow,17,1,16,1,39,23.842185735702515,21.992609836161137,0.2077678218483925,21.595846861600876,0.10053254663944244
neural_flow,17,1,16,1,40,21.43949829041958,22.261873818933964,0.19587669521570206,21.62620797753334,0.09196437895298004
neural_flow,17,1,16,1,41,20.46672347933054,22.118124179542065,0.19978079944849014,24.049107916653156,0.10165106505155563
neural_flow,17,1,16,1,42,21.418404765427113,22.42857590317726,0.20059756934642792,20.940959453582764,0.09530596435070038
neural_flow,17,1,16,1,43,20.836872048676014,20.790903829038143,0.19456446170806885,20.059012807905674,0.09227078408002853
neural_flow,17,1,16,1,44,22.399221546947956,21.654398180544376,0.197545625269413,20.73037251830101,0.09594671428203583
neural_flow,17,1,16,1,45,21.195821464061737,20.85004560649395,0.19488949328660965,19.58947815001011,0.08781533688306808
neural_flow,17,1,16,1,46,20.570293068885803,20.315660163760185,0.19451044499874115,20.175185054540634,0.08772127330303192
neural_flow,17,1,16,1,47,21.731791086494923,20.66631056368351,0.21048542112112045,20.944535732269287,0.08762720972299576
neural_flow,17,1,16,1,48,20.86752001196146,21.799121983349323,0.20996294915676117,20.482858642935753,0.08760765194892883
neural_flow,17,1,16,1,49,20.50680946558714,21.03380858898163,0.1931898295879364,20.80004382878542,0.09201560169458389
neural_flow,17,1,16,6,0,19.967935048043728,20.68418450653553,0.19419565796852112,20.650427788496017,0.09581446647644043
neural_flow,17,1,16,6,1,20.772242918610573,21.3529234752059,0.19174255430698395,22.044744342565536,0.10471884161233902
neural_flow,17,1,16,6,2,22.17596210539341,21.76452148705721,0.21678302437067032,20.87374683469534,0.09826477617025375
neural_flow,17,1,16,6,3,20.71693167090416,20.89199796319008,0.19962899386882782,21.09763864427805,0.09777862578630447
neural_flow,17,1,16,6,4,20.865099504590034,21.430604159832,0.20772498100996017,23.429867811501026,0.09719002991914749
neural_flow,17,1,16,6,5,21.060761995613575,21.255049854516983,0.1942310482263565,20.590640604496002,0.09180232882499695
neural_flow,17,1,16,6,6,20.626075565814972,21.18562627583742,0.1928173005580902,20.579025149345398,0.0985320657491684
neural_flow,17,1,16,6,7,21.24730870127678,21.014127880334854,0.19202101975679398,22.881709039211273,0.09795650839805603
neural_flow,17,1,16,6,8,20.53594682365656,21.322893910109997,0.1991288736462593,20.836006850004196,0.09866710752248764
neural_flow,17,1,16,6,9,20.12573927640915,20.413778722286224,0.19156746566295624,20.099923945963383,0.10027550160884857
neural_flow,17,1,16,6,10,20.00641357153654,23.32714945077896,0.19815098494291306,19.936848431825638,0.09442027658224106
neural_flow,17,1,16,6,11,19.754433073103428,20.473195239901543,0.19245129078626633,20.870091393589973,0.0951085239648819
neural_flow,17,1,16,6,12,20.492758601903915,21.475311368703842,0.19409041851758957,20.122445188462734,0.09613670408725739
neural_flow,17,1,16,6,13,20.38630098104477,25.131418369710445,0.21093245595693588,21.16860169917345,0.0908607617020607
neural_flow,17,1,16,6,14,19.915723241865635,20.623992197215557,0.19158516079187393,20.673071034252644,0.09542424231767654
neural_flow,17,1,16,6,15,20.55126801133156,21.171201020479202,0.19358191639184952,20.786055363714695,0.09149499237537384
neural_flow,17,1,16,6,16,20.235320553183556,24.616665206849575,0.1874864101409912,20.42598742991686,0.09083375334739685
neural_flow,17,1,16,6,17,20.454206503927708,20.834052935242653,0.18251407891511917,20.29228024184704,0.09556487202644348
neural_flow,17,1,16,6,18,20.5568615347147,23.21932464838028,0.20907633006572723,22.108595818281174,0.09818281978368759
neural_flow,17,1,16,6,19,20.743665285408497,20.96891589462757,0.19284524023532867,23.743110708892345,0.10532885789871216
neural_flow,17,1,16,6,20,21.303699351847172,20.90279944241047,0.19509345293045044,21.273902617394924,0.09633321315050125
neural_flow,17,1,16,6,21,20.613995380699635,20.97844798117876,0.18873903900384903,21.895098499953747,0.1037726178765297
neural_flow,17,1,16,6,22,20.943808369338512,22.284126840531826,0.19650813192129135,21.44892793148756,0.10312441736459732
neural_flow,17,1,16,6,23,21.07573952525854,21.07423823326826,0.1918720081448555,21.760870702564716,0.09922683238983154
neural_flow,17,1,16,6,24,21.74023538827896,22.028004750609398,0.19745714962482452,22.425065748393536,0.10440591722726822
neural_flow,17,1,16,6,25,22.114556282758713,22.693290375173092,0.2140738070011139,22.4370239302516,0.1050066202878952
neural_flow,17,1,16,6,26,22.42490090429783,22.607971914112568,0.22564176470041275,22.50474039465189,0.11108256876468658
neural_flow,17,1,16,6,27,22.441563196480274,22.74282556027174,0.22420939058065414,21.934730000793934,0.10393932461738586
neural_flow,17,1,16,6,28,21.271764300763607,21.89201395958662,0.19336026161909103,20.787276327610016,0.10286271572113037
neural_flow,17,1,16,6,29,20.889035426080227,26.34434588253498,0.2098865807056427,22.48847484588623,0.10359566658735275
neural_flow,17,1,16,6,30,22.374732419848442,22.756814025342464,0.21238625049591064,22.55377732217312,0.10396167635917664
neural_flow,17,1,16,6,31,22.34600856900215,22.663171403110027,0.2108616754412651,22.481979802250862,0.10532792657613754
neural_flow,17,1,16,6,32,24.410163052380085,22.689800709486008,0.21185167133808136,21.97844907641411,0.10489299893379211
neural_flow,17,1,16,6,33,22.09730353206396,21.689647808670998,0.20026229321956635,21.404902450740337,0.10344944894313812
neural_flow,17,1,16,6,34,21.29978407174349,25.078700855374336,0.21709222346544266,22.136460058391094,0.09895581752061844
neural_flow,17,1,16,6,35,21.315586753189564,21.254909224808216,0.2121124416589737,21.395830437541008,0.0966247171163559
neural_flow,17,1,16,6,36,21.286888979375362,21.757026202976704,0.19498635083436966,20.896687172353268,0.09593367576599121
neural_flow,17,1,16,6,37,20.562617108225822,21.91989030689001,0.21195784211158752,24.23850353807211,0.09568780660629272
neural_flow,17,1,16,6,38,21.663447842001915,20.62265109270811,0.18437858670949936,21.494326181709766,0.10394863784313202
neural_flow,17,1,16,6,39,20.928327925503254,21.01102378219366,0.20560156553983688,20.61267662793398,0.0957883894443512
neural_flow,17,1,16,6,40,20.56794799864292,26.886158622801304,0.19884388893842697,20.967427641153336,0.10337308049201965
neural_flow,17,1,16,6,41,21.458636969327927,22.011312656104565,0.19255653023719788,20.8353353664279,0.09833741933107376
neural_flow,17,1,16,6,42,20.99484298378229,21.659594029188156,0.2081058919429779,20.742199383676052,0.09578187018632889
neural_flow,17,1,16,6,43,20.01776546239853,25.134436786174774,0.19723549485206604,22.099114954471588,0.10319147258996964
neural_flow,17,1,16,6,44,21.22153341770172,21.496477536857128,0.1924308016896248,20.206845365464687,0.09811762720346451
neural_flow,17,1,16,6,45,20.377622917294502,20.97189426422119,0.19775424152612686,20.58503497391939,0.09538978338241577
neural_flow,17,1,16,6,46,20.196671597659588,24.714766070246696,0.1929374411702156,20.453225821256638,0.09715836495161057
neural_flow,17,1,16,6,47,20.168475806713104,20.296068862080574,0.2081291750073433,20.61247080564499,0.10486971586942673
neural_flow,17,1,16,6,48,20.056788809597492,20.480412989854813,0.19273161888122559,23.943050764501095,0.10541733354330063
neural_flow,17,1,16,6,49,21.03512827306986,19.973923452198505,0.18539931625127792,20.08639369159937,0.09103398770093918
neural_flow,17,1,32,1,0,41.33743979036808,41.10773280262947,0.22474024444818497,40.59132281690836,0.09616371244192123
neural_flow,17,1,32,1,1,41.699884459376335,41.79190378636122,0.20685698837041855,40.45973625034094,0.09442586451768875
neural_flow,17,1,32,1,2,40.73379933834076,39.838360622525215,0.19835960119962692,41.27746820449829,0.09394902735948563
neural_flow,17,1,32,1,3,39.857964031398296,40.529729798436165,0.18919352442026138,40.5303705483675,0.09252969175577164
neural_flow,17,1,32,1,4,41.7620949447155,41.5092334151268,0.21279696375131607,41.155352257192135,0.09547173976898193
neural_flow,17,1,32,1,5,40.59813916683197,41.014171205461025,0.19698310643434525,41.02000221610069,0.09826943278312683
neural_flow,17,1,32,1,6,40.099735371768475,41.225346736609936,0.19900500774383545,40.98120518028736,0.10266900062561035
neural_flow,17,1,32,1,7,40.91522470116615,40.493085980415344,0.1966981217265129,40.0327667593956,0.1009507104754448
neural_flow,17,1,32,1,8,40.62393680214882,39.74009957164526,0.2009943127632141,41.10728204250336,0.09524170309305191
neural_flow,17,1,32,1,9,41.189635172486305,40.76485522091389,0.21445658057928085,41.10436048358679,0.0984659418463707
neural_flow,17,1,32,1,10,42.03431587666273,40.844411589205265,0.20092446357011795,39.185392670333385,0.09760167449712753
neural_flow,17,1,32,1,11,39.72692787647247,39.65109400451183,0.2026790753006935,41.359237395226955,0.10999199002981186
neural_flow,17,1,32,1,12,40.37173930555582,39.53227028250694,0.2260962501168251,41.04785155504942,0.1142360270023346
neural_flow,17,1,32,1,13,41.805265471339226,42.54086408764124,0.23576803505420685,40.79306870698929,0.1055235043168068
neural_flow,17,1,32,1,14,40.253011509776115,41.13716632127762,0.23896805942058563,40.800935588777065,0.10913517326116562
neural_flow,17,1,32,1,15,42.491537518799305,41.43792297691107,0.21651573479175568,40.05933925509453,0.10660570114850998
neural_flow,17,1,32,1,16,42.509134858846664,41.92573484033346,0.23017078638076782,41.72277171164751,0.1018652692437172
neural_flow,17,1,32,1,17,41.99465271085501,41.09749849885702,0.20454544574022293,42.277537286281586,0.09833835065364838
neural_flow,17,1,32,1,18,41.504330933094025,41.55000578612089,0.20550750195980072,40.31079914420843,0.09189918637275696
neural_flow,17,1,32,1,19,40.067984722554684,39.85851537436247,0.18470361828804016,39.526752196252346,0.10050646960735321
neural_flow,17,1,32,1,20,41.99021775275469,42.50176902860403,0.21412502974271774,42.280918918550014,0.10996777564287186
neural_flow,17,1,32,1,21,42.860182002186775,44.37986854463816,0.23434776812791824,41.93769581615925,0.09831972420215607
neural_flow,17,1,32,1,22,40.27924686670303,40.840416215360165,0.20095054060220718,40.77337309718132,0.09808968752622604
neural_flow,17,1,32,1,23,39.50828779488802,38.525539450347424,0.1957342028617859,37.63153590261936,0.09271036833524704
neural_flow,17,1,32,1,24,38.8947818428278,40.446135215461254,0.1950487494468689,38.51786255836487,0.08740648627281189
neural_flow,17,1,32,1,25,38.94778806716204,37.80780453234911,0.19399169832468033,40.308376774191856,0.09979773312807083
neural_flow,17,1,32,1,26,40.40608834475279,38.869645446538925,0.19439030438661575,39.26859516650438,0.09411480277776718
neural_flow,17,1,32,1,27,38.10424264520407,40.44697806239128,0.195968896150589,39.58951681852341,0.0892719253897667
neural_flow,17,1,32,1,28,38.64654153585434,39.32241816073656,0.1860242336988449,39.8437911644578,0.09330082684755325
neural_flow,17,1,32,1,29,38.93142472952604,38.61578647047281,0.2008015289902687,42.12031792849302,0.09977910667657852
neural_flow,17,1,32,1,30,40.12158140540123,40.00536538660526,0.20190328359603882,38.55301346629858,0.08916482329368591
neural_flow,17,1,32,1,31,38.3134838193655,38.7794179841876,0.2029305323958397,40.57863634079695,0.09335577487945557
neural_flow,17,1,32,1,32,38.348497822880745,39.649348706007004,0.196944922208786,39.2555333673954,0.08822884410619736
neural_flow,17,1,32,1,33,39.425622671842575,39.99510779976845,0.1847902312874794,37.9991102963686,0.09317323565483093
neural_flow,17,1,32,1,34,39.34482578188181,38.98949548602104,0.19481126219034195,40.72768148034811,0.0994950532913208
neural_flow,17,1,32,1,35,40.35829287022352,39.70656264573336,0.1998627558350563,40.84585513919592,0.09460281580686569
neural_flow,17,1,32,1,36,39.032972417771816,40.92578776180744,0.1977449283003807,40.049283765256405,0.09216833859682083
neural_flow,17,1,32,1,37,39.286901243031025,43.14328171312809,0.20461250096559525,39.67940527945757,0.0942908227443695
neural_flow,17,1,32,1,38,40.70352856069803,39.465014822781086,0.18133968114852905,39.95027672499418,0.08860696107149124
neural_flow,17,1,32,1,39,39.05360493808985,40.78173451125622,0.1868968829512596,43.62999461591244,0.09989086538553238
neural_flow,17,1,32,1,40,40.45168124139309,39.51882757246494,0.20070187747478485,40.57202208787203,0.09558629244565964
neural_flow,17,1,32,1,41,39.918611757457256,44.42051611840725,0.1957416534423828,40.43038468807936,0.09431317448616028
neural_flow,17,1,32,1,42,39.17273972183466,43.896906077861786,0.18373318016529083,39.02868553996086,0.09320583194494247
neural_flow,17,1,32,1,43,39.886788465082645,40.389323607087135,0.19524525851011276,42.465731501579285,0.09451992809772491
neural_flow,17,1,32,1,44,39.783455431461334,39.71898462623358,0.18791016191244125,40.25649558752775,0.09512994438409805
neural_flow,17,1,32,1,45,44.4174213334918,40.011655539274216,0.21772831678390503,40.41288048028946,0.09310245513916016
neural_flow,17,1,32,1,46,39.33942411094904,44.21971831470728,0.2076607197523117,40.305256843566895,0.10114628821611404
neural_flow,17,1,32,1,47,39.94883969426155,41.3702679798007,0.21782144904136658,47.61366918683052,0.11346116662025452
neural_flow,17,1,32,1,48,41.334555484354496,43.02313458174467,0.2277148887515068,42.67188534140587,0.10598637163639069
neural_flow,17,1,32,1,49,45.412042178213596,41.9912850484252,0.2094050869345665,38.96832652390003,0.09495299309492111
neural_flow,17,1,32,6,0,41.63207858800888,40.74971657246351,0.1948326826095581,40.08754529058933,0.0995127484202385
neural_flow,17,1,32,6,1,42.90270619094372,40.03563616424799,0.19242800772190094,39.83087930828333,0.09206309914588928
neural_flow,17,1,32,6,2,38.18375989794731,42.99043118953705,0.18418952822685242,38.65990787744522,0.09915046393871307
neural_flow,17,1,32,6,3,39.595918729901314,39.05299957841635,0.18240883946418762,37.986704148352146,0.09242352098226547
neural_flow,17,1,32,6,4,38.13659865409136,43.5777772217989,0.19740965217351913,40.311817079782486,0.10221172124147415
neural_flow,17,1,32,6,5,41.133624501526356,43.18958707153797,0.23315101861953735,46.76498752087355,0.11449027806520462
neural_flow,17,1,32,6,6,40.13046529144049,40.071737952530384,0.19703339785337448,39.40208628773689,0.09654834866523743
neural_flow,17,1,32,6,7,43.487112037837505,40.34020286053419,0.19487738609313965,40.144321508705616,0.09595975279808044
neural_flow,17,1,32,6,8,39.45949301123619,40.200029499828815,0.20861439406871796,44.94144953787327,0.09793601930141449
neural_flow,17,1,32,6,9,39.55435752868652,38.18070515990257,0.18544308841228485,39.53241836279631,0.09096041321754456
neural_flow,17,1,32,6,10,43.637595139443874,40.11610895395279,0.20683743059635162,39.40704930573702,0.09049102663993835
neural_flow,17,1,32,6,11,39.395599626004696,39.24781456589699,0.18334202468395233,44.32640876621008,0.11039339005947113
neural_flow,17,1,32,6,12,39.677233435213566,40.081276558339596,0.19372347742319107,39.913698099553585,0.09595509618520737
neural_flow,17,1,32,6,13,40.10875429958105,43.876594863832,0.22383686155080795,42.16457810252905,0.10904762893915176
neural_flow,17,1,32,6,14,40.95223918557167,39.94577657431364,0.1843683421611786,43.31348370760679,0.12343376874923706
neural_flow,17,1,32,6,15,39.7745156660676,39.333999156951904,0.1918235793709755,39.438202045857906,0.0967513769865036
neural_flow,17,1,32,6,16,39.65519368648529,47.74095397442579,0.19469764083623886,40.63653852790594,0.09692925959825516
neural_flow,17,1,32,6,17,39.68758415430784,40.91148730367422,0.20815152674913406,39.4335500895977,0.09541120380163193
neural_flow,17,1,32,6,18,40.29923025518656,46.67083267122507,0.2112817019224167,42.5174068659544,0.10376237332820892
neural_flow,17,1,32,6,19,40.016734041273594,39.62883073836565,0.18916092813014984,39.267043583095074,0.09514298290014267
neural_flow,17,1,32,6,20,39.9962468072772,39.92537409067154,0.1970464363694191,40.401315316557884,0.09665358811616898
neural_flow,17,1,32,6,21,38.50853629410267,38.8264711946249,0.19161216914653778,38.79276942461729,0.09108427911996841
neural_flow,17,1,32,6,22,38.63651771098375,38.14564552158117,0.18167123198509216,37.460233084857464,0.09049568325281143
neural_flow,17,1,32,6,23,38.32321893423796,39.15254678577185,0.18246006220579147,38.55492454022169,0.09522214531898499
neural_flow,17,1,32,6,24,38.57617639005184,38.72563410550356,0.18183235079050064,38.561224937438965,0.09020138531923294
neural_flow,17,1,32,6,25,39.289907552301884,38.399045355618,0.1822812482714653,38.24032191187143,0.10205619037151337
neural_flow,17,1,32,6,26,38.69911842048168,39.30001985281706,0.19136443734169006,38.706300780177116,0.09168405085802078
neural_flow,17,1,32,6,27,38.6112816631794,39.14940729737282,0.18236692994832993,38.389057852327824,0.09795650839805603
neural_flow,17,1,32,6,28,39.22923747450113,39.038156159222126,0.19048061221837997,38.68514392524958,0.09546615183353424
neural_flow,17,1,32,6,29,39.102187380194664,38.529728539288044,0.17894059419631958,38.85588701814413,0.09045097976922989
neural_flow,17,1,32,6,30,38.46197389066219,39.16558902710676,0.18199440091848373,39.191799238324165,0.09653903543949127
neural_flow,17,1,32,6,31,39.203398860991,39.08957727253437,0.19006524235010147,40.141116827726364,0.09641610085964203
neural_flow,17,1,32,6,32,40.31169041991234,40.997326374053955,0.1911073923110962,39.40111491829157,0.095403753221035
neural_flow,17,1,32,6,33,40.35560134798288,39.85141310840845,0.19692536443471909,39.927978068590164,0.09509176015853882
neural_flow,17,1,32,6,34,40.03030061721802,38.64979650825262,0.1914268359541893,38.62268757075071,0.0962037593126297
neural_flow,17,1,32,6,35,38.551343604922295,38.57086971402168,0.18447451293468475,39.41199742257595,0.10370928794145584
neural_flow,17,1,32,6,36,40.664518252015114,40.338161401450634,0.19493047147989273,40.10670259594917,0.09962357580661774
neural_flow,17,1,32,6,37,39.70669489353895,40.071289986371994,0.19638240337371826,39.17456138879061,0.10342337191104889
neural_flow,17,1,32,6,38,39.18656334280968,44.48987357318401,0.19412394613027573,39.67252094298601,0.0985385850071907
neural_flow,17,1,32,6,39,40.125647559762,39.86115753650665,0.19250065088272095,40.360791608691216,0.0976119190454483
neural_flow,17,1,32,6,40,40.84985889494419,40.10973498225212,0.1908913254737854,42.04064421355724,0.09489338845014572
neural_flow,17,1,32,6,41,43.30673720687628,39.42764736711979,0.19348319619894028,39.009847678244114,0.10387785732746124
neural_flow,17,1,32,6,42,38.38478773832321,39.25938159227371,0.17814617604017258,38.05948421359062,0.08846446871757507
neural_flow,17,1,32,6,43,37.60011866688728,38.722315803170204,0.19182637333869934,37.97394596040249,0.09674858301877975
neural_flow,17,1,32,6,44,39.00499828159809,38.764463737607,0.181674025952816,39.08544406294823,0.09507313370704651
neural_flow,17,1,32,6,45,39.392463862895966,38.73894829303026,0.19313953816890717,39.44147191941738,0.10254327207803726
neural_flow,17,1,32,6,46,39.58756569772959,41.56558960676193,0.21266192197799683,40.7807482406497,0.1149941235780716
neural_flow,17,1,32,6,47,42.73909516632557,43.25752519071102,0.23405347019433975,39.95796199887991,0.10220985859632492
neural_flow,17,1,32,6,48,38.897146470844746,40.51763191819191,0.21029170602560043,39.809536188840866,0.09540840983390808
neural_flow,17,1,32,6,49,40.21108336746693,39.32587523013353,0.18655136227607727,38.2313821464777,0.09104516357183456
neural_flow,17,32,4,1,0,6.791519932448864,7.219025865197182,0.19655749201774597,6.7930445075035095,0.09533576667308807
neural_flow,17,32,4,1,1,6.599306128919125,6.843375042080879,0.19279681146144867,6.812503561377525,0.09545590728521347
neural_flow,17,32,4,1,2,6.6371699795126915,6.711462512612343,0.18311012536287308,6.6106850281357765,0.09363051503896713
neural_flow,17,32,4,1,3,6.594727747142315,7.048328407108784,0.19082613289356232,6.761351600289345,0.0933995470404625
neural_flow,17,32,4,1,4,6.663892418146133,6.800738163292408,0.20364392548799515,6.767840124666691,0.09709969162940979
neural_flow,17,32,4,1,5,6.931617856025696,7.1376776322722435,0.1966562122106552,6.84261042624712,0.09460374712944031
neural_flow,17,32,4,1,6,6.714202463626862,6.968124769628048,0.1906026154756546,6.728761829435825,0.09486358612775803
neural_flow,17,32,4,1,7,6.472623907029629,6.853052414953709,0.19220542162656784,6.955171003937721,0.09730365127325058
neural_flow,17,32,4,1,8,6.734184920787811,6.967105902731419,0.189904123544693,6.725385785102844,0.09476672857999802
neural_flow,17,32,4,1,9,6.731090135872364,7.026737555861473,0.1954706385731697,6.958730518817902,0.09589549154043198
neural_flow,17,32,4,1,10,6.776455789804459,6.987323984503746,0.19482336938381195,6.705624982714653,0.09342562407255173
neural_flow,17,32,4,1,11,6.705227307975292,6.96735642850399,0.19141752272844315,6.652794778347015,0.08890870958566666
neural_flow,17,32,4,1,12,6.3957590609788895,6.9221751764416695,0.19093137234449387,6.958219222724438,0.1030387356877327
neural_flow,17,32,4,1,13,6.86432421207428,6.999198347330093,0.1896945759654045,6.70190341770649,0.09077880531549454
neural_flow,17,32,4,1,14,6.548577919602394,7.340495474636555,0.20736735314130783,7.006626576185226,0.09389035403728485
neural_flow,17,32,4,1,15,6.523032672703266,7.105326279997826,0.2069920301437378,7.256818935275078,0.09410176426172256
neural_flow,17,32,4,1,16,6.6884467378258705,6.980604492127895,0.1926114782691002,6.653883494436741,0.09512901306152344
neural_flow,17,32,4,1,17,6.737827323377132,6.981027312576771,0.19079353660345078,6.753768771886826,0.0942843034863472
neural_flow,17,32,4,1,18,6.7608533427119255,7.013652473688126,0.2001151442527771,6.733112037181854,0.09680353105068207
neural_flow,17,32,4,1,19,6.794648244976997,7.310333661735058,0.20568445324897766,7.23183061927557,0.09686406701803207
neural_flow,17,32,4,1,20,6.7345574498176575,6.908141076564789,0.19098352640867233,6.820307113230228,0.1013604924082756
neural_flow,17,32,4,1,21,7.066172547638416,7.165980525314808,0.19566062837839127,7.223328575491905,0.10176282376050949
neural_flow,17,32,4,1,22,7.270765490829945,7.466478273272514,0.19311066716909409,6.742185913026333,0.09560491889715195
neural_flow,17,32,4,1,23,6.982509046792984,7.242009975016117,0.19220076501369476,6.84426911175251,0.09810179471969604
neural_flow,17,32,4,1,24,7.262609899044037,7.614528760313988,0.2094227820634842,7.007940672338009,0.09635463356971741
