traj_id,scenario,split,lag_s,valid_pair_fraction,nmse_linear,nmse_db,median_sample_nmse_db,physical_error_sum,physical_energy_sum
cruise_014,cruise,train,0.004,1.0,0.02280212566256523,-16.420246124267578,-19.138078689575195,0.04057658426050503,1.2789479312559706
cruise_014,cruise,train,0.01,1.0,0.026266664266586304,-15.805951118469238,-17.986080169677734,0.04092346535533942,1.2785171998039004
cruise_014,cruise,train,0.02,1.0,0.0260589849203825,-15.840425491333008,-16.662914276123047,0.040377971230926235,1.2777953101249295
cruise_014,cruise,train,0.05,0.9999999403953552,0.035988420248031616,-14.438372611999512,-16.21693992614746,0.060705157997229975,1.275638351253292
cruise_014,cruise,train,0.1,0.9999999403953552,0.05217345431447029,-12.825504302978516,-15.051584243774414,0.09140519239728917,1.2719795651282766
cruise_014,cruise,train,0.2,1.0,0.13465507328510284,-8.707773208618164,-10.93108081817627,0.2271244046596621,1.2644622371371952
cruise_014,cruise,train,0.5,1.0,0.6364994049072266,-1.9620201587677002,-3.680851697921753,0.9777197339608392,1.2399560859557823
cruise_015,cruise,train,0.002,1.0,0.01634594239294529,-17.865901947021484,-20.391605377197266,0.04277417450154619,3.206570381335041
cruise_015,cruise,train,0.004,1.0,0.03246137499809265,-14.886331558227539,-16.57349967956543,0.08512892670778838,3.2065064936541603
cruise_015,cruise,train,0.01,1.0,0.05031471699476242,-12.983049392700195,-14.04652214050293,0.13167616921351932,3.206314774834027
cruise_015,cruise,train,0.02,1.0,0.038761869072914124,-14.11595344543457,-15.644893646240234,0.1323273327030332,3.205995286698453
cruise_015,cruise,train,0.05,0.9999999403953552,0.050007738173007965,-13.009628295898438,-13.048554420471191,0.22702420615084407,3.2050310953709413
cruise_015,cruise,train,0.1,0.9999999403953552,0.07680752873420715,-11.14596176147461,-15.364585876464844,0.4905588093237583,3.2034043930034386
cruise_015,cruise,train,0.2,1.0,0.21436958014965057,-6.688368320465088,-13.757753372192383,1.521531117750044,3.2000705865575583
cruise_015,cruise,train,0.5,1.0,0.6404847502708435,-1.934912085533142,-10.165220260620117,4.151181775182977,3.189356257309555
cruise_016,cruise,val,0.002,1.0,0.0011906635481864214,-29.242111206054688,-30.760543823242188,0.0002687830347671838,0.2183791093993932
cruise_016,cruise,val,0.004,1.0,0.0038662245497107506,-24.12712860107422,-26.936981201171875,0.0008718662200202232,0.21833850491020712
cruise_016,cruise,val,0.01,1.0,0.018619036301970482,-17.30042839050293,-19.508344650268555,0.004183114299967983,0.21821455536337453
cruise_016,cruise,val,0.02,1.0,0.04226255789399147,-13.740442276000977,-15.853938102722168,0.009380136946549378,0.21799779970024247
cruise_016,cruise,val,0.05,0.9999999403953552,0.04524467885494232,-13.444324493408203,-15.07779312133789,0.009865589439787215,0.21726778182346607
cruise_016,cruise,val,0.1,0.9999999403953552,0.05493038892745972,-12.601873397827148,-14.224957466125488,0.012101343969803224,0.21610375587260933
cruise_016,cruise,val,0.2,1.0,0.0653577670454979,-11.847028732299805,-12.522140502929688,0.014190902766927138,0.21380898174174945
cruise_016,cruise,val,0.5,1.0,0.13394753634929657,-8.730652809143066,-8.924322128295898,0.027903448477900383,0.20678193492858554
cruise_017,cruise,train,0.002,1.0,0.0026924950070679188,-25.69845199584961,-31.358091354370117,0.005853157880293058,2.132385280325252
cruise_017,cruise,train,0.004,1.0,0.010038383305072784,-19.98336410522461,-25.531484603881836,0.021954474550322067,2.1322922445178847
cruise_017,cruise,train,0.01,1.0,0.03881964087486267,-14.109485626220703,-18.00386619567871,0.08886574007974435,2.132012846363068
cruise_017,cruise,train,0.02,1.0,0.023301424458622932,-16.326175689697266,-17.1826171875,0.07567008518866203,2.13154615212261
