model,case,group,n,nmse,nmse_db,median_db,energy_weighted_db
Hold,mismatched_motion,all,10356,29.817201063317043,14.74466873865226,-9.804484700105455,-0.3045425615352867
Linear,mismatched_motion,all,10356,10456.620016558683,40.19391326464885,-0.12068527308531721,11.876695315513759
W,mismatched_motion,near,5184,0.46889355778694153,-3.289257340702833,-6.639794308796332,-4.000538089941697
Hold,mismatched_motion,near,5184,1.335693201770582,1.257067155653486,-7.275039286059854,-3.3918073408007943
Linear,mismatched_motion,near,5184,382.58239600365,25.82724982695025,0.6942229925947397,18.455747539765383
W,mismatched_motion,far,5172,10.864860534667969,10.360241559291747,-7.941893282688291,-0.17464550533687145
Hold,mismatched_motion,far,5172,58.36479130969308,17.661509369902255,-13.070930391565721,-0.14782933238555854
Linear,mismatched_motion,far,5172,20554.031274284378,43.12897012999276,-1.0562012623927577,10.590700936020108
W,mismatched_motion,normal,2592,0.22965136170387268,-6.389309751155348,-7.986345169744733,-6.3009293953878345
Hold,mismatched_motion,normal,2592,0.2281661142766002,-6.417488536751384,-11.111364031711332,-6.327857653321002
Linear,mismatched_motion,normal,2592,81.23625946191909,19.0974991802613,-0.29682949924603647,19.089694917393437
W,mismatched_motion,maneuver,2592,0.12580914795398712,-9.002877789106787,-9.6006741363345,-8.909680167972912
Hold,mismatched_motion,maneuver,2592,0.0884760457196348,-10.531742956293213,-15.520187215492758,-10.347454224067956
Linear,mismatched_motion,maneuver,2592,20.95592599171586,13.213068560172632,-7.216316991097046,13.090153307476983
W,mismatched_motion,occlusion,5172,11.156698226928711,10.475356861796385,-3.0796912302179087,-0.13627988074317873
Hold,mismatched_motion,occlusion,5172,59.54489515332581,17.74844534890635,-4.474116413257328,-0.0855601421453274
Linear,mismatched_motion,occlusion,5172,20886.28668731359,43.19861234879453,3.1806070794904477,11.218822790030842
W,mismatched_motion,far_maneuver,1296,0.09814649075269699,-10.08125224071976,-10.4044777584245,-10.070371758884018
Hold,mismatched_motion,far_maneuver,1296,0.021566740496157238,-16.662154873267514,-19.318834004487307,-16.747297419946477
Linear,mismatched_motion,far_maneuver,1296,27.82165333412818,14.443829348779252,-8.678831091634088,14.198764675363213
W,mismatched_motion,far_normal,1296,0.14991319179534912,-8.241601491940923,-9.137588158310106,-8.139051799240068
Hold,mismatched_motion,far_normal,1296,0.08742774889713423,-10.583507037474755,-15.55215808931507,-10.37388079017376
Linear,mismatched_motion,far_normal,1296,28.35148382959339,14.525757934631669,-4.888298968510046,14.210266779706025
W,mismatched_motion,far_occlusion,2580,21.655649185180664,13.355712073831432,-0.7893415712521058,-0.05284752896906813
Hold,mismatched_motion,far_occlusion,2580,116.94629604475926,20.67986471268762,-1.770762089862916,-0.01597498113489728
Linear,mismatched_motion,far_occlusion,2580,41175.445490245984,46.14638306637395,4.8755633670434335,10.402274319661926
W,mismatched_motion,near_maneuver,1296,0.15347181260585785,-8.139713775408374,-8.718622371685715,-7.986619524539917
Hold,mismatched_motion,near_maneuver,1296,0.15538535094311237,-8.085899270052014,-10.270539379312225,-7.8470519286685185
Linear,mismatched_motion,near_maneuver,1296,14.090198649303531,11.489171160112871,-5.430247916684637,11.580349944734785
W,mismatched_motion,near_normal,1296,0.30938956141471863,-5.094943431785483,-5.308411902453821,-5.005888836029656
Hold,mismatched_motion,near_normal,1296,0.3689044796560662,-4.3308607104563315,-5.675526811656773,-4.2590491344449175
Linear,mismatched_motion,near_normal,1296,134.1210350942448,21.274968964864584,4.297030076479214,21.341368892146235
W,mismatched_motion,near_occlusion,2592,0.706356406211853,-1.5097611170377465,-4.7372556378870705,-2.8145525089505545
Hold,mismatched_motion,near_occlusion,2592,2.409241488241575,3.8188033331277116,-6.094143072668175,-2.1846113201922774
Linear,mismatched_motion,near_occlusion,2592,691.0591751355257,28.395152374385646,1.7026461391316947,18.26651573999151
W,mismatched_motion,los,8656,0.2517819106578827,-5.989754751164325,-8.36455686831432,-0.38048430201128014
Hold,mismatched_motion,los,8656,0.2635716359657653,-5.791013277894952,-12.064892999897141,-0.40100287099564674
Linear,mismatched_motion,los,8656,62.34545631139908,17.94804807922158,-2.7486064072621423,9.754480687188327
W,mismatched_motion,nlos,1700,33.202579498291016,15.211718252207936,0.15220164232138464,0.10303213001524966
Hold,mismatched_motion,nlos,1700,180.2973283122304,22.55989291293381,3.0091844981014364,0.961134141309216
Linear,mismatched_motion,nlos,1700,63381.82036567663,48.019647082436066,15.572993884504465,20.299113326973675
W,mismatched_motion,switch_window,1616,33.79241943359375,15.288192870410423,-0.32897179424627077,-0.04787418712955209
Hold,mismatched_motion,switch_window,1616,161.23280731368243,22.074534157917753,-0.08198663714298489,-0.06274472496555741
Linear,mismatched_motion,switch_window,1616,3666.084756957835,35.64202501284568,4.546585338824518,6.858367665973823
W,mismatched_rgb,all,10356,5.660853862762451,7.528819435411794,-7.232110566048585,-0.3494150502455168
Hold,mismatched_rgb,all,10356,29.817201063317043,14.74466873865226,-9.804484700105455,-0.3045425615352867
Linear,mismatched_rgb,all,10356,10456.620016558683,40.19391326464885,-0.12068527308531721,11.876695315513759
W,mismatched_rgb,near,5184,0.46889355778694153,-3.289257340702833,-6.639794308796332,-4.000538089941697
Hold,mismatched_rgb,near,5184,1.335693201770582,1.257067155653486,-7.275039286059854,-3.3918073408007943
Linear,mismatched_rgb,near,5184,382.58239600365,25.82724982695025,0.6942229925947397,18.455747539765383
W,mismatched_rgb,far,5172,10.864860534667969,10.360241559291747,-7.941893282688291,-0.17464550533687145
Hold,mismatched_rgb,far,5172,58.36479130969308,17.661509369902255,-13.070930391565721,-0.14782933238555854
Linear,mismatched_rgb,far,5172,20554.031274284378,43.12897012999276,-1.0562012623927577,10.590700936020108
W,mismatched_rgb,normal,2592,0.22965136170387268,-6.389309751155348,-7.986345169744733,-6.3009293953878345
Hold,mismatched_rgb,normal,2592,0.2281661142766002,-6.417488536751384,-11.111364031711332,-6.327857653321002
Linear,mismatched_rgb,normal,2592,81.23625946191909,19.0974991802613,-0.29682949924603647,19.089694917393437
W,mismatched_rgb,maneuver,2592,0.12580914795398712,-9.002877789106787,-9.6006741363345,-8.909680167972912
Hold,mismatched_rgb,maneuver,2592,0.0884760457196348,-10.531742956293213,-15.520187215492758,-10.347454224067956
Linear,mismatched_rgb,maneuver,2592,20.95592599171586,13.213068560172632,-7.216316991097046,13.090153307476983
W,mismatched_rgb,occlusion,5172,11.156698226928711,10.475356861796385,-3.0796912302179087,-0.13627988074317873
Hold,mismatched_rgb,occlusion,5172,59.54489515332581,17.74844534890635,-4.474116413257328,-0.0855601421453274
Linear,mismatched_rgb,occlusion,5172,20886.28668731359,43.19861234879453,3.1806070794904477,11.218822790030842
W,mismatched_rgb,far_maneuver,1296,0.09814649075269699,-10.08125224071976,-10.4044777584245,-10.070371758884018
Hold,mismatched_rgb,far_maneuver,1296,0.021566740496157238,-16.662154873267514,-19.318834004487307,-16.747297419946477
Linear,mismatched_rgb,far_maneuver,1296,27.82165333412818,14.443829348779252,-8.678831091634088,14.198764675363213
W,mismatched_rgb,far_normal,1296,0.14991319179534912,-8.241601491940923,-9.137588158310106,-8.139051799240068
Hold,mismatched_rgb,far_normal,1296,0.08742774889713423,-10.583507037474755,-15.55215808931507,-10.37388079017376
Linear,mismatched_rgb,far_normal,1296,28.35148382959339,14.525757934631669,-4.888298968510046,14.210266779706025
W,mismatched_rgb,far_occlusion,2580,21.655649185180664,13.355712073831432,-0.7893415712521058,-0.05284752896906813
Hold,mismatched_rgb,far_occlusion,2580,116.94629604475926,20.67986471268762,-1.770762089862916,-0.01597498113489728
Linear,mismatched_rgb,far_occlusion,2580,41175.445490245984,46.14638306637395,4.8755633670434335,10.402274319661926
W,mismatched_rgb,near_maneuver,1296,0.15347181260585785,-8.139713775408374,-8.718622371685715,-7.986619524539917
Hold,mismatched_rgb,near_maneuver,1296,0.15538535094311237,-8.085899270052014,-10.270539379312225,-7.8470519286685185
Linear,mismatched_rgb,near_maneuver,1296,14.090198649303531,11.489171160112871,-5.430247916684637,11.580349944734785
W,mismatched_rgb,near_normal,1296,0.30938956141471863,-5.094943431785483,-5.308411902453821,-5.005888836029656
Hold,mismatched_rgb,near_normal,1296,0.3689044796560662,-4.3308607104563315,-5.675526811656773,-4.2590491344449175
Linear,mismatched_rgb,near_normal,1296,134.1210350942448,21.274968964864584,4.297030076479214,21.341368892146235
W,mismatched_rgb,near_occlusion,2592,0.706356406211853,-1.5097611170377465,-4.7372556378870705,-2.8145525089505545
Hold,mismatched_rgb,near_occlusion,2592,2.409241488241575,3.8188033331277116,-6.094143072668175,-2.1846113201922774
Linear,mismatched_rgb,near_occlusion,2592,691.0591751355257,28.395152374385646,1.7026461391316947,18.26651573999151
W,mismatched_rgb,los,8656,0.2517819106578827,-5.989754751164325,-8.36455686831432,-0.38048430201128014
Hold,mismatched_rgb,los,8656,0.2635716359657653,-5.791013277894952,-12.064892999897141,-0.40100287099564674
Linear,mismatched_rgb,los,8656,62.34545631139908,17.94804807922158,-2.7486064072621423,9.754480687188327
W,mismatched_rgb,nlos,1700,33.202579498291016,15.211718252207936,0.15220164232138464,0.10303213001524966
Hold,mismatched_rgb,nlos,1700,180.2973283122304,22.55989291293381,3.0091844981014364,0.961134141309216
Linear,mismatched_rgb,nlos,1700,63381.82036567663,48.019647082436066,15.572993884504465,20.299113326973675
W,mismatched_rgb,switch_window,1616,33.79241943359375,15.288192870410423,-0.32897179424627077,-0.04787418712955209
Hold,mismatched_rgb,switch_window,1616,161.23280731368243,22.074534157917753,-0.08198663714298489,-0.06274472496555741
Linear,mismatched_rgb,switch_window,1616,3666.084756957835,35.64202501284568,4.546585338824518,6.858367665973823
W,motion_16,all,10356,5.660853862762451,7.528819435411794,-7.232110566048585,-0.3494150502455168
Hold,motion_16,all,10356,29.817201063317043,14.74466873865226,-9.804484700105455,-0.3045425615352867
Linear,motion_16,all,10356,10456.620016558683,40.19391326464885,-0.12068527308531721,11.876695315513759
W,motion_16,near,5184,0.46889355778694153,-3.289257340702833,-6.639794308796332,-4.000538089941697
Hold,motion_16,near,5184,1.335693201770582,1.257067155653486,-7.275039286059854,-3.3918073408007943
Linear,motion_16,near,5184,382.58239600365,25.82724982695025,0.6942229925947397,18.455747539765383
W,motion_16,far,5172,10.864860534667969,10.360241559291747,-7.941893282688291,-0.17464550533687145
Hold,motion_16,far,5172,58.36479130969308,17.661509369902255,-13.070930391565721,-0.14782933238555854
Linear,motion_16,far,5172,20554.031274284378,43.12897012999276,-1.0562012623927577,10.590700936020108
W,motion_16,normal,2592,0.22965136170387268,-6.389309751155348,-7.986345169744733,-6.3009293953878345
Hold,motion_16,normal,2592,0.2281661142766002,-6.417488536751384,-11.111364031711332,-6.327857653321002
Linear,motion_16,normal,2592,81.23625946191909,19.0974991802613,-0.29682949924603647,19.089694917393437
W,motion_16,maneuver,2592,0.12580914795398712,-9.002877789106787,-9.6006741363345,-8.909680167972912
Hold,motion_16,maneuver,2592,0.0884760457196348,-10.531742956293213,-15.520187215492758,-10.347454224067956
Linear,motion_16,maneuver,2592,20.95592599171586,13.213068560172632,-7.216316991097046,13.090153307476983
W,motion_16,occlusion,5172,11.156698226928711,10.475356861796385,-3.0796912302179087,-0.13627988074317873
Hold,motion_16,occlusion,5172,59.54489515332581,17.74844534890635,-4.474116413257328,-0.0855601421453274
Linear,motion_16,occlusion,5172,20886.28668731359,43.19861234879453,3.1806070794904477,11.218822790030842
W,motion_16,far_maneuver,1296,0.09814649075269699,-10.08125224071976,-10.4044777584245,-10.070371758884018
Hold,motion_16,far_maneuver,1296,0.021566740496157238,-16.662154873267514,-19.318834004487307,-16.747297419946477
Linear,motion_16,far_maneuver,1296,27.82165333412818,14.443829348779252,-8.678831091634088,14.198764675363213
W,motion_16,far_normal,1296,0.14991319179534912,-8.241601491940923,-9.137588158310106,-8.139051799240068
Hold,motion_16,far_normal,1296,0.08742774889713423,-10.583507037474755,-15.55215808931507,-10.37388079017376
Linear,motion_16,far_normal,1296,28.35148382959339,14.525757934631669,-4.888298968510046,14.210266779706025
W,motion_16,far_occlusion,2580,21.655649185180664,13.355712073831432,-0.7893415712521058,-0.05284752896906813
Hold,motion_16,far_occlusion,2580,116.94629604475926,20.67986471268762,-1.770762089862916,-0.01597498113489728
Linear,motion_16,far_occlusion,2580,41175.445490245984,46.14638306637395,4.8755633670434335,10.402274319661926
W,motion_16,near_maneuver,1296,0.15347181260585785,-8.139713775408374,-8.718622371685715,-7.986619524539917
Hold,motion_16,near_maneuver,1296,0.15538535094311237,-8.085899270052014,-10.270539379312225,-7.8470519286685185
Linear,motion_16,near_maneuver,1296,14.090198649303531,11.489171160112871,-5.430247916684637,11.580349944734785
W,motion_16,near_normal,1296,0.30938956141471863,-5.094943431785483,-5.308411902453821,-5.005888836029656
Hold,motion_16,near_normal,1296,0.3689044796560662,-4.3308607104563315,-5.675526811656773,-4.2590491344449175
Linear,motion_16,near_normal,1296,134.1210350942448,21.274968964864584,4.297030076479214,21.341368892146235
W,motion_16,near_occlusion,2592,0.706356406211853,-1.5097611170377465,-4.7372556378870705,-2.8145525089505545
Hold,motion_16,near_occlusion,2592,2.409241488241575,3.8188033331277116,-6.094143072668175,-2.1846113201922774
Linear,motion_16,near_occlusion,2592,691.0591751355257,28.395152374385646,1.7026461391316947,18.26651573999151
W,motion_16,los,8656,0.2517819106578827,-5.989754751164325,-8.36455686831432,-0.38048430201128014
Hold,motion_16,los,8656,0.2635716359657653,-5.791013277894952,-12.064892999897141,-0.40100287099564674
Linear,motion_16,los,8656,62.34545631139908,17.94804807922158,-2.7486064072621423,9.754480687188327
W,motion_16,nlos,1700,33.202579498291016,15.211718252207936,0.15220164232138464,0.10303213001524966
Hold,motion_16,nlos,1700,180.2973283122304,22.55989291293381,3.0091844981014364,0.961134141309216
Linear,motion_16,nlos,1700,63381.82036567663,48.019647082436066,15.572993884504465,20.299113326973675
W,motion_16,switch_window,1616,33.79241943359375,15.288192870410423,-0.32897179424627077,-0.04787418712955209
Hold,motion_16,switch_window,1616,161.23280731368243,22.074534157917753,-0.08198663714298489,-0.06274472496555741
Linear,motion_16,switch_window,1616,3666.084756957835,35.64202501284568,4.546585338824518,6.858367665973823
W,motion_2,all,10356,5.660853862762451,7.528819435411794,-7.232110566048585,-0.3494150502455168
Hold,motion_2,all,10356,29.817201063317043,14.74466873865226,-9.804484700105455,-0.3045425615352867
Linear,motion_2,all,10356,10456.620016558683,40.19391326464885,-0.12068527308531721,11.876695315513759
W,motion_2,near,5184,0.46889355778694153,-3.289257340702833,-6.639794308796332,-4.000538089941697
Hold,motion_2,near,5184,1.335693201770582,1.257067155653486,-7.275039286059854,-3.3918073408007943
Linear,motion_2,near,5184,382.58239600365,25.82724982695025,0.6942229925947397,18.455747539765383
W,motion_2,far,5172,10.864860534667969,10.360241559291747,-7.941893282688291,-0.17464550533687145
Hold,motion_2,far,5172,58.36479130969308,17.661509369902255,-13.070930391565721,-0.14782933238555854
Linear,motion_2,far,5172,20554.031274284378,43.12897012999276,-1.0562012623927577,10.590700936020108
W,motion_2,normal,2592,0.22965136170387268,-6.389309751155348,-7.986345169744733,-6.3009293953878345
Hold,motion_2,normal,2592,0.2281661142766002,-6.417488536751384,-11.111364031711332,-6.327857653321002
Linear,motion_2,normal,2592,81.23625946191909,19.0974991802613,-0.29682949924603647,19.089694917393437
W,motion_2,maneuver,2592,0.12580914795398712,-9.002877789106787,-9.6006741363345,-8.909680167972912
Hold,motion_2,maneuver,2592,0.0884760457196348,-10.531742956293213,-15.520187215492758,-10.347454224067956
Linear,motion_2,maneuver,2592,20.95592599171586,13.213068560172632,-7.216316991097046,13.090153307476983
W,motion_2,occlusion,5172,11.156698226928711,10.475356861796385,-3.0796912302179087,-0.13627988074317873
Hold,motion_2,occlusion,5172,59.54489515332581,17.74844534890635,-4.474116413257328,-0.0855601421453274
Linear,motion_2,occlusion,5172,20886.28668731359,43.19861234879453,3.1806070794904477,11.218822790030842
W,motion_2,far_maneuver,1296,0.09814649075269699,-10.08125224071976,-10.4044777584245,-10.070371758884018
Hold,motion_2,far_maneuver,1296,0.021566740496157238,-16.662154873267514,-19.318834004487307,-16.747297419946477
Linear,motion_2,far_maneuver,1296,27.82165333412818,14.443829348779252,-8.678831091634088,14.198764675363213
W,motion_2,far_normal,1296,0.14991319179534912,-8.241601491940923,-9.137588158310106,-8.139051799240068
Hold,motion_2,far_normal,1296,0.08742774889713423,-10.583507037474755,-15.55215808931507,-10.37388079017376
Linear,motion_2,far_normal,1296,28.35148382959339,14.525757934631669,-4.888298968510046,14.210266779706025
W,motion_2,far_occlusion,2580,21.655649185180664,13.355712073831432,-0.7893415712521058,-0.05284752896906813
Hold,motion_2,far_occlusion,2580,116.94629604475926,20.67986471268762,-1.770762089862916,-0.01597498113489728
Linear,motion_2,far_occlusion,2580,41175.445490245984,46.14638306637395,4.8755633670434335,10.402274319661926
W,motion_2,near_maneuver,1296,0.15347181260585785,-8.139713775408374,-8.718622371685715,-7.986619524539917
Hold,motion_2,near_maneuver,1296,0.15538535094311237,-8.085899270052014,-10.270539379312225,-7.8470519286685185
Linear,motion_2,near_maneuver,1296,14.090198649303531,11.489171160112871,-5.430247916684637,11.580349944734785
W,motion_2,near_normal,1296,0.30938956141471863,-5.094943431785483,-5.308411902453821,-5.005888836029656
Hold,motion_2,near_normal,1296,0.3689044796560662,-4.3308607104563315,-5.675526811656773,-4.2590491344449175
Linear,motion_2,near_normal,1296,134.1210350942448,21.274968964864584,4.297030076479214,21.341368892146235
W,motion_2,near_occlusion,2592,0.706356406211853,-1.5097611170377465,-4.7372556378870705,-2.8145525089505545
Hold,motion_2,near_occlusion,2592,2.409241488241575,3.8188033331277116,-6.094143072668175,-2.1846113201922774
Linear,motion_2,near_occlusion,2592,691.0591751355257,28.395152374385646,1.7026461391316947,18.26651573999151
W,motion_2,los,8656,0.2517819106578827,-5.989754751164325,-8.36455686831432,-0.38048430201128014
Hold,motion_2,los,8656,0.2635716359657653,-5.791013277894952,-12.064892999897141,-0.40100287099564674
Linear,motion_2,los,8656,62.34545631139908,17.94804807922158,-2.7486064072621423,9.754480687188327
W,motion_2,nlos,1700,33.202579498291016,15.211718252207936,0.15220164232138464,0.10303213001524966
Hold,motion_2,nlos,1700,180.2973283122304,22.55989291293381,3.0091844981014364,0.961134141309216
Linear,motion_2,nlos,1700,63381.82036567663,48.019647082436066,15.572993884504465,20.299113326973675
W,motion_2,switch_window,1616,33.79241943359375,15.288192870410423,-0.32897179424627077,-0.04787418712955209
Hold,motion_2,switch_window,1616,161.23280731368243,22.074534157917753,-0.08198663714298489,-0.06274472496555741
Linear,motion_2,switch_window,1616,3666.084756957835,35.64202501284568,4.546585338824518,6.858367665973823
W,offgrid_queries,all,10353,5.8033223152160645,7.636766918522224,-7.073468841985103,-0.3052296862089059
Hold,offgrid_queries,all,10353,30.101884482920873,14.785936847936856,-9.479762576172641,-0.26646491936329997
Linear,offgrid_queries,all,10353,19870.50796727592,42.9820896950363,1.5033793663787156,11.964739495292044
W,offgrid_queries,near,5184,0.5083170533180237,-2.9386532008741777,-6.521958683689895,-3.784023955520751
Hold,offgrid_queries,near,5184,1.521899929019371,1.8238609678179611,-6.888290451609683,-3.141852761680879
Linear,offgrid_queries,near,5184,431.2207003452495,26.346996005783403,2.4803308644005675,19.00998724550685
W,offgrid_queries,far,5169,11.113694190979004,10.458584423865961,-7.6542958495591185,-0.15349053556961095
Hold,offgrid_queries,far,5169,58.764805730246344,17.691173047626123,-13.13533563743891,-0.13286678349600362
Linear,offgrid_queries,far,5169,39366.20639864923,45.95123565170853,0.32346089083855545,10.644033116422978
W,offgrid_queries,normal,2592,0.229590505361557,-6.390460760055302,-7.905520212272146,-6.305442706991164
Hold,offgrid_queries,normal,2592,0.23829033633718621,-6.228935697413921,-11.273564472883791,-6.128944880423898
Linear,offgrid_queries,normal,2592,93.36355856053369,19.701773965264977,1.4890514604938845,19.707253211415516
W,offgrid_queries,maneuver,2592,0.13503481447696686,-8.695542479050266,-9.404505014348981,-8.591373406149103
Hold,offgrid_queries,maneuver,2592,0.09693594969346361,-10.135151305027502,-15.470289982720884,-9.932567398520641
Linear,offgrid_queries,maneuver,2592,24.0775027868726,13.816114418000494,-5.315490509555478,13.674461669865694
W,offgrid_queries,occlusion,5169,11.440645217895508,10.584505180470288,-2.4509905381712103,-0.1171647805492635
Hold,offgrid_queries,occlusion,5169,60.12302254174662,17.790408055842914,-4.348385626960944,-0.07454977251316039
Linear,offgrid_queries,occlusion,5169,39739.787532249014,45.992255408357366,4.723593783875314,11.27590387566322
W,offgrid_queries,far_maneuver,1296,0.10165154188871384,-9.928860294343885,-10.218954985392909,-9.916173837319047
Hold,offgrid_queries,far_maneuver,1296,0.019421214132510273,-17.117236233174495,-19.064981121774313,-17.204982375471022
Linear,offgrid_queries,far_maneuver,1296,32.107352530875765,15.066044965153036,-7.257593734832345,14.79121769904862
W,offgrid_queries,far_normal,1296,0.14062488079071045,-8.519378327007121,-9.391394101723119,-8.497393927124982
Hold,offgrid_queries,far_normal,1296,0.07124399271847773,-11.472517494135646,-15.82433648719234,-11.412018110189475
Linear,offgrid_queries,far_normal,1296,32.60756090731592,15.133183141659519,-3.9475815591967978,14.830348103494707
W,offgrid_queries,far_occlusion,2577,22.17023468017578,13.457702903073578,-0.5886211333456325,-0.04581460666709245
Hold,offgrid_queries,far_occlusion,2577,117.82606857259,20.712413870955814,-1.5762302077361077,-0.015575293643694773
Linear,offgrid_queries,far_occlusion,2577,78929.00673139385,48.97236637535013,6.6915883429887,10.438553721148189
W,offgrid_queries,near_maneuver,1296,0.16841810941696167,-7.7361121214157516,-8.358342436112737,-7.571050577298507
Hold,offgrid_queries,near_maneuver,1296,0.17445068525441693,-7.583273202736091,-9.348036938007665,-7.335344747592342
Linear,offgrid_queries,near_maneuver,1296,16.047653042869435,12.05411526145177,-3.5342700296294387,12.154070899242166
W,offgrid_queries,near_normal,1296,0.3185561001300812,-4.968140740618729,-5.221359186485063,-4.855136918340354
Hold,offgrid_queries,near_normal,1296,0.40533667995589473,-3.921840940583294,-5.461875403927751,-3.8142936999115653
Linear,offgrid_queries,near_normal,1296,154.11955621375145,21.878577497946594,6.450316744604862,21.94721011993005
W,offgrid_queries,near_occlusion,2592,0.7731470465660095,-1.1173789878693539,-4.637237462424291,-2.623723465766038
Hold,offgrid_queries,near_occlusion,2592,2.7539061754335865,4.399491399203318,-6.168644904972767,-2.0258802570432284
Linear,offgrid_queries,near_occlusion,2592,777.3577960621886,28.906209584269043,3.387988575919914,18.79035312664464
W,offgrid_queries,los,8648,0.26150915026664734,-5.825131104648214,-8.168871877691881,-0.32322904575813605
Hold,offgrid_queries,los,8648,0.26612493153510636,-5.749144372828059,-11.728352452033043,-0.3401957611832557
Linear,offgrid_queries,los,8648,69.53401964898057,18.421973359714364,-1.24197616035772,9.711182930613196
W,offgrid_queries,nlos,1705,33.91217803955078,15.303556836200695,0.23006316652564698,0.11177191286147323
Hold,offgrid_queries,nlos,1705,181.43305668255957,22.58716417381743,3.3157683700522083,1.2262734283171166
Linear,offgrid_queries,nlos,1705,120303.8350635092,50.802794720644684,17.614684524918726,22.324668649863796
W,offgrid_queries,switch_window,1616,34.302310943603516,15.353233794085723,-0.19589265420392277,-0.03734216859371039
Hold,offgrid_queries,switch_window,1616,154.44754168780668,21.88781000109681,-0.03541125795529568,-0.04728754227096232
Linear,offgrid_queries,switch_window,1616,4043.7495633846456,36.067842511207445,6.8281778570587415,6.82734139292791
W,pattern_bursty,all,10356,5.830364227294922,7.6569568631362275,-7.08855684929342,-0.34486779791042965
Hold,pattern_bursty,all,10356,29.81720124739215,14.74466876546323,-9.8044846422397,-0.28465520928718824
Linear,pattern_bursty,all,10356,1467.059933084579,31.664478562265423,-3.3455337524116837,9.065914387928286
W,pattern_bursty,near,5184,0.5104278922080994,-2.9206560172205895,-6.357464321427594,-3.7978788120712177
Hold,pattern_bursty,near,5184,1.3356931934416485,1.2570671285723427,-7.275039433165614,-3.2181518549574935
Linear,pattern_bursty,near,5184,206.71346081691055,23.15368758040751,-2.4463363163858323,16.258496282813827
W,pattern_bursty,far,5172,11.162644386291504,10.477670894342616,-7.978510987997886,-0.17255375474334364
Hold,pattern_bursty,far,5172,58.36479168661865,17.66150939794942,-13.07093023977448,-0.13005137856427115
Linear,pattern_bursty,far,5172,2730.3306431069286,34.36215243297789,-4.545995895332923,7.436535604753813
W,pattern_bursty,normal,2592,0.231685072183609,-6.351019475528724,-7.845660568401338,-6.269347074185
Hold,pattern_bursty,normal,2592,0.22816611416891894,-6.417488538801005,-11.111363812712732,-6.327448238027781
Linear,pattern_bursty,normal,2592,44.769881765279145,16.50985947437842,-3.9532412821311436,16.50218920031919
W,pattern_bursty,maneuver,2592,0.12918443977832794,-8.88789793812881,-9.644203544919295,-8.792934748293442
Hold,pattern_bursty,maneuver,2592,0.08847604583342555,-10.531742950707667,-15.520186882398265,-10.346101033695154
Linear,pattern_bursty,maneuver,2592,9.01732023551342,9.550774932135505,-10.240116012553006,9.556679975876103
W,pattern_bursty,occlusion,5172,11.493403434753418,10.604486513222591,-3.1248170648671914,-0.13528420363493765
Hold,pattern_bursty,occlusion,5172,59.54489552190005,17.748445375788545,-4.4741165832699,-0.06843702462767798
Linear,pattern_bursty,occlusion,5172,2910.5677183754533,34.63977708199031,0.6770843920845758,8.407337503366515
W,pattern_bursty,far_maneuver,1296,0.09754671156406403,-10.107873666964572,-10.450402336379842,-10.092796006497446
Hold,pattern_bursty,far_maneuver,1296,0.021566740471745234,-16.66215487818342,-19.31883436071106,-16.751861718018752
Linear,pattern_bursty,far_maneuver,1296,8.323725673593536,9.20317758660231,-12.531674842405579,9.381529269355944
W,pattern_bursty,far_normal,1296,0.14627708494663239,-8.34823702997696,-9.267111859170743,-8.243636920758146
Hold,pattern_bursty,far_normal,1296,0.08742774876383093,-10.583507044096551,-15.552158014678152,-10.37304925414366
Linear,pattern_bursty,far_normal,1296,11.352372028102447,10.550866149286794,-8.610078693148187,10.203689266930729
W,pattern_bursty,far_occlusion,2580,22.254728317260742,13.474222968421007,-0.7162384252759588,-0.0518862513848014
Hold,pattern_bursty,far_occlusion,2580,116.94629680044277,20.67986474075086,-1.7707622462101211,0.00028794150143846416
Linear,pattern_bursty,far_occlusion,2580,5463.476691289781,37.37469094595667,2.9301553021175444,7.3336278580625445
W,pattern_bursty,near_maneuver,1296,0.16082216799259186,-7.936540875944323,-8.525874238549854,-7.786771832956736
Hold,pattern_bursty,near_maneuver,1296,0.15538535119510588,-8.085899263008919,-10.270539587841846,-7.848443570175318
Linear,pattern_bursty,near_maneuver,1296,9.710914797433304,9.87260143683878,-7.683946683281087,9.726346597934384
W,pattern_bursty,near_normal,1296,0.3170930743217468,-4.988132433614174,-5.286395947632968,-4.906678882856862
Hold,pattern_bursty,near_normal,1296,0.36890447957400696,-4.330860711422377,-5.675526889537314,-4.255195453675403
Linear,pattern_bursty,near_normal,1296,78.18739150245585,18.931367243846744,0.5505349613917505,18.98769635449568
W,pattern_bursty,near_occlusion,2592,0.7818981409072876,-1.0684981947617862,-4.776436888055134,-2.6483064400117193
Hold,pattern_bursty,near_occlusion,2592,2.4092414714987402,3.8188033029467574,-6.094143454127688,-2.0163780177904487
Linear,pattern_bursty,near_occlusion,2592,369.47776848387656,25.675883119724062,-1.301008933194726,16.16228447308157
W,pattern_bursty,los,8656,0.2531411051750183,-5.96637328167618,-8.256514506010848,-0.3966503042998387
Hold,pattern_bursty,los,8656,0.2635716358417269,-5.791013279938769,-12.064892904397924,-0.4299630055348156
Linear,pattern_bursty,los,8656,36.655346616316336,15.641373305899373,-6.228599410370453,7.417163636346188
