time_s,mean_abs_H_squared_db,los,path_count
3.266,-70.5816476926205,1,78
3.268,-70.56080411183628,1,78
3.27,-70.53998771296789,1,78
3.272,-70.5192253645853,1,78
3.274,-70.49902642491095,1,78
3.276,-70.47973903551257,1,78
3.278,-70.4593125825943,1,78
3.28,-70.44008659541029,1,78
3.282,-70.42112199099884,1,78
3.284,-70.40209329241974,1,78
3.286,-70.3833418601934,1,78
3.288,-70.36510627482387,1,78
3.29,-70.34746271852526,1,78
3.292,-70.32996780059568,1,78
3.294,-70.31251825528008,1,78
3.296,-70.29563704810539,1,78
3.298,-70.27843328430768,1,78
3.3,-70.26198837544909,1,78
3.302,-70.24520279163667,1,78
3.304,-70.22868307442174,1,78
3.306,-70.21247261350592,1,78
3.308,-70.19658380853836,1,78
3.31,-70.18086083944856,1,78
3.312,-70.16605043696319,1,78
3.314,-70.15135760425801,1,79
3.316,-70.13682632390578,1,79
3.318,-70.12263631372322,1,79
3.32,-70.10946493487656,1,78
3.322,-70.09618878866047,1,78
3.324,-70.08241463946712,1,78
3.326,-70.06976560646683,1,78
3.328,-70.0562963247628,1,78
3.33,-70.04337167211764,1,78
3.332,-70.03041875409242,1,78
3.334,-70.01724988953438,1,78
3.336,-70.0042703461879,1,78
3.338,-69.99160416740963,1,78
3.34,-69.97894690298492,1,77
3.342,-69.96630039271474,1,77
3.344,-69.95393526156097,1,77
3.346,-69.94205433160221,1,77
3.348,-69.95068895674723,1,78
3.35,-69.95100334488855,1,78
3.352,-69.94367249548822,1,78
3.354,-69.92797673608032,1,78
3.356,-69.90505901766345,1,78
3.358,-69.87682841811562,1,78
3.36,-69.84520817888871,1,78
3.362,-69.81470119429562,1,78
3.364,-69.78520421340954,1,79
3.366,-69.76342064610134,1,79
3.368,-69.74867145935904,1,79
3.37,-69.8015633652928,1,78
3.372,-69.78227750973835,1,78
3.374,-69.76294399514516,1,78
3.376,-69.74413877807174,1,77
3.378,-69.7274026814152,1,77
3.38,-69.71345438015908,1,77
3.382,-69.70269623487029,1,77
3.384,-69.69442298074553,1,77
3.386,-69.68781239258189,1,77
3.388,-69.5738394470598,1,78
3.39,-69.5775039727196,1,78
3.392,-69.57220648581082,1,79
3.394,-69.55432658822484,1,79
3.396,-69.52478122219422,1,79
3.398,-69.48682720920817,1,79
3.4,-69.44423216942654,1,79
3.402,-69.4576727251296,1,80
3.404,-69.4055805360682,1,79
3.406,-69.37274270477833,1,79
3.408,-69.19772712350733,1,80
3.41,-69.33494535762057,1,79
3.412,-69.22289575739504,1,79
3.414,-69.21439169832225,1,79
3.416,-69.39851689088982,1,78
3.418,-69.2617747441906,1,79
3.42,-69.39129893634808,1,79
3.422,-69.38820281247379,1,79
3.424,-69.4033234202095,1,80
3.426,-69.38357787170384,1,79
3.428,-69.45383678027636,1,81
3.43,-69.45149539758906,1,81
3.432,-69.37912949648621,1,80
3.434,-69.37793481007103,1,80
3.436,-69.37666544205291,1,80
3.438,-69.37547370584186,1,80
3.44,-69.37372027120163,1,80
3.442,-69.37223942180614,1,80
3.444,-69.370096503651,1,80
3.446,-69.36787020893638,1,80
3.448,-69.36535496002341,1,80
3.45,-69.34233499698361,1,82
3.452,-69.35465687043451,1,82
3.454,-69.36516133471271,1,82
3.456,-69.37247936747991,1,81
3.458,-69.2057250079779,1,81
3.46,-69.20053566109887,1,81
3.462,-69.20421371936501,1,81
3.464,-69.21530850004413,1,81
3.466,-69.23243640059239,1,81
3.468,-69.2562166236834,1,82
3.47,-69.27651290675568,1,83
3.472,-69.2944154419837,1,82
3.474,-69.31119425049252,1,83
3.476,-69.31795767652628,1,83
3.478,-69.26528195339205,1,82
3.48,-69.25509748895357,1,81
3.482,-69.24453566420506,1,81
3.484,-69.23381414770161,1,81
3.486,-69.22298355467122,1,81
3.488,-69.21205246539535,1,81
3.49,-69.20105807605876,1,81
3.492,-69.19011672372575,1,81
3.494,-69.1796981556129,1,81
3.496,-69.21292330128603,1,82
3.498,-69.1998144767481,1,82
3.5,-69.18019099683124,1,82
3.502,-69.15570552607933,1,82
3.504,-69.12849202403703,1,82
3.506,-69.10127632664563,1,82
3.508,-69.07798528804821,1,81
3.51,-69.1181378309613,1,80
3.512,-69.11437972254659,1,80
3.514,-69.11179789183933,1,80
3.516,-69.1104109684012,1,80
3.518,-69.1102557373714,1,80
3.52,-69.11128912923567,1,80
3.522,-69.10540221978384,1,82
3.524,-69.12788840160997,1,81
3.526,-69.14760062320633,1,81
3.528,-69.16291099011659,1,81
3.53,-69.1724487518553,1,81
3.532,-69.1761001141218,1,81
3.534,-69.17440060261234,1,81
3.536,-69.1688422165763,1,81
3.538,-69.16148849940019,1,81
3.54,-69.1539632031853,1,81
3.542,-69.14836771168261,1,81
3.544,-69.14569338854753,1,81
3.546,-69.14656385764145,1,81
3.548,-69.15122074961099,1,81
3.55,-69.15933737204642,1,81
3.552,-69.17019844572866,1,81
3.554,-69.18289590430825,1,81
3.556,-69.19657927796226,1,81
3.558,-69.21034578025639,1,81
3.56,-69.22351662639622,1,81
3.562,-69.23548112104635,1,81
3.564,-69.24573206624095,1,81
3.566,-69.25383670470022,1,81
3.568,-69.25943790184196,1,81
3.57,-69.26215533046636,1,81
3.572,-69.26173258376636,1,81
3.574,-69.25790617649034,1,81
3.576,-69.25067101212356,1,82
3.578,-69.2402115501558,1,82
3.58,-69.22713056215096,1,82
3.582,-69.21236332843021,1,82
3.584,-69.19717406258663,1,83
3.586,-69.18298820386516,1,83
3.588,-69.1713580776645,1,83
3.59,-69.16403009260307,1,82
3.592,-69.16148085854144,1,82
3.594,-69.16449074426279,1,82
3.596,-69.17321269133394,1,82
3.598,-69.18681181740713,1,82
3.6,-69.20431941046932,1,82
3.602,-69.22392703305265,1,83
3.604,-69.24424616050808,1,81
3.606,-69.26241740614341,1,81
3.608,-69.27756188270794,1,80
3.61,-69.28899410919223,1,80
3.612,-69.26372080206946,1,79
3.614,-69.27539209323089,1,79
3.616,-69.2881557033007,1,79
3.618,-69.301772327646,1,79
3.62,-69.31616484324462,1,79
3.622,-69.33071254436945,1,80
3.624,-69.31104990776996,1,83
3.626,-69.31972348775143,1,83
3.628,-69.3313440992413,1,83
3.63,-69.34533238975986,1,83
3.632,-69.36111056934494,1,83
3.634,-69.37739865661445,1,83
3.636,-69.39366529118072,1,83
3.638,-69.40914320431938,1,83
3.64,-69.42408657586151,1,81
3.642,-69.4377087720501,1,81
3.644,-69.45008288992969,1,81
3.646,-69.46122530168131,1,80
3.648,-69.47331859667521,1,81
3.65,-69.48394802608492,1,81
3.652,-69.49375743591973,1,81
3.654,-69.50186676464104,1,81
3.656,-69.50743741260825,1,81
3.658,-69.48266395483107,1,82
3.66,-69.48371367880978,1,82
3.662,-69.48460281777471,1,82
3.664,-69.48578220155082,1,82
3.666,-69.48752116758823,1,82
3.668,-69.49012987765751,1,82
3.67,-69.45765455309191,1,83
3.672,-69.44988804571413,1,83
3.674,-69.44749400157782,1,83
3.676,-69.45160626628386,1,83
3.678,-69.46294098972912,1,83
3.68,-69.4812915594524,1,83
3.682,-69.50580142271161,1,83
3.684,-69.53485043081655,1,83
3.686,-69.56621298740973,1,83
3.688,-69.5981345427397,1,83
3.69,-69.62858552508744,1,82
3.692,-69.65628950342052,1,82
3.694,-69.68020079275094,1,82
3.696,-69.70076761488558,1,82
3.698,-69.71769910769797,1,82
3.7,-69.73241059305839,1,82
3.702,-69.74509535536586,1,81
3.704,-69.75617232156915,1,81
3.706,-69.76661878676617,1,81
3.708,-69.77599142859009,1,81
3.71,-69.78426101989345,1,81
3.712,-69.79100616135501,1,80
3.714,-69.79558074054346,1,79
3.716,-69.79845044553691,1,80
3.718,-69.79943795697329,1,80
3.72,-69.7990446067534,1,82
3.722,-69.79691650144348,1,82
3.724,-69.79465868455895,1,82
3.726,-69.79326047447174,1,82
3.728,-69.7937277698042,1,82
3.73,-69.79747450667823,1,82
3.732,-69.80484774072026,1,82
3.734,-69.81663285191036,1,82
3.736,-69.83257385344531,1,82
3.738,-69.85216369645633,1,82
3.74,-69.87387053470846,1,82
3.742,-69.89680450428898,1,81
3.744,-69.91952412036851,1,81
3.746,-69.94056515661022,1,81
3.748,-69.95861097039379,1,81
3.75,-69.97361599137864,1,81
3.752,-69.98552621210504,1,81
3.754,-69.99563769522996,1,82
3.756,-70.00405530225622,1,82
3.758,-70.0123942244416,1,82
3.76,-70.02138554384346,1,81
3.762,-70.03174322247807,1,81
3.764,-70.0435892166987,1,81
3.766,-70.05571775741411,1,81
3.768,-70.0685180252883,1,81
3.77,-70.08015926913782,1,80
3.772,-70.09045881125977,1,80
3.774,-70.09862409893128,1,80
3.776,-70.10334982018135,1,81
3.778,-70.10769782679813,1,81
3.78,-70.11037815926106,1,81
3.782,-70.11292427094003,1,81
3.784,-70.11570134583076,1,81
3.786,-70.12020601108952,1,81
3.788,-70.12727827014511,1,81
3.79,-70.13674199256329,1,81
3.792,-70.14877197337631,1,81
3.794,-70.162593085427,1,81
3.796,-70.17729702502197,1,81
3.798,-70.1919990741476,1,81
3.8,-70.20527352376487,1,83
3.802,-70.21672542368306,1,83
3.804,-70.22576502892213,1,83
3.806,-70.23264906582615,1,83
3.808,-70.23769961611823,1,83
3.81,-70.22493865595543,1,82
3.812,-70.24852671386587,1,82
3.814,-70.25648870437509,1,82
3.816,-70.26582394705288,1,82
3.818,-70.27645854409246,1,82
3.82,-70.28839924785055,1,82
3.822,-70.0976984925444,1,82
3.824,-70.31562948329781,1,81
3.826,-70.32927701681866,1,81
3.828,-70.3425795882941,1,81
3.83,-70.35510288999708,1,81
3.832,-70.36662802005279,1,81
3.834,-70.37642636557055,1,82
3.836,-70.38485185885091,1,82
3.838,-70.3915124175187,1,82
3.84,-70.39670697185795,1,81
3.842,-70.40003773523968,1,80
3.844,-70.40208399561565,1,80
3.846,-70.35854592358794,1,81
3.848,-70.3734851802392,1,81
3.85,-70.38623848674025,1,81
3.852,-70.39650924057659,1,81
3.854,-70.40389205311166,1,81
3.856,-70.40815663695379,1,81
3.858,-70.40958357696448,1,81
3.86,-70.40769206105719,1,81
3.862,-70.40314401351334,1,80
3.864,-70.39616138484004,1,80
3.866,-70.38638179928758,1,80
3.868,-70.37482779420704,1,80
3.87,-70.36161067567281,1,80
3.872,-70.34776895581699,1,80
3.874,-70.33410405683122,1,80
3.876,-70.32136802470602,1,80
3.878,-70.31042378349413,1,79
3.88,-70.30168094237906,1,79
3.882,-70.29569817746756,1,79
3.884,-70.29245128289023,1,79
3.886,-70.29184130042606,1,79
3.888,-70.2936333889112,1,78
3.89,-70.29756321173342,1,78
3.892,-70.30340557220798,1,78
3.894,-70.310833243551,1,78
3.896,-70.31935588215313,1,78
3.898,-70.32858932969359,1,78
3.9,-70.33722015807409,1,77
3.902,-70.34605815582344,1,77
3.904,-70.35356841561642,1,77
3.906,-70.35900255470408,1,77
3.908,-70.36185962739803,1,77
3.91,-70.36166039130154,1,77
3.912,-70.35830670021853,1,77
3.914,-70.35185819206582,1,77
3.916,-70.34254422734557,1,77
3.918,-70.33078530190457,1,77
3.92,-70.31684118838501,1,77
3.922,-70.30110278031214,1,77
3.924,-70.28388961141117,1,77
3.926,-70.26579156255548,1,77
3.928,-70.24724367063513,1,77
3.93,-70.22881196986313,1,77
3.932,-70.2113026562058,1,77
3.934,-70.19533437394279,1,77
3.936,-70.18157824540239,1,77
3.938,-70.17004508962675,1,77
3.94,-70.16105314561096,1,77
3.942,-70.1545363394611,1,77
3.944,-70.14992597599273,1,76
3.946,-70.14715039151,1,76
3.948,-70.14578512239915,1,76
3.95,-70.14563973711469,1,77
3.952,-70.14597575650056,1,77
3.954,-70.14647104317658,1,77
3.956,-70.14687687776151,1,77
3.958,-70.14638805211243,1,77
3.96,-70.14452776185009,1,77
3.962,-70.14047145854252,1,77
3.964,-70.13374279426903,1,77
3.966,-70.12402988376978,1,77
3.968,-70.11091831902613,1,77
3.97,-70.0949030125959,1,77
3.972,-70.07609137505186,1,77
3.974,-70.055061558848,1,77
3.976,-70.03245852220475,1,77
3.978,-70.0086651786245,1,77
3.98,-69.9845075497769,1,77
3.982,-69.96019044786908,1,77
3.984,-69.93655148565382,1,77
3.986,-69.91404963490353,1,77
3.988,-69.89366327378005,1,77
3.99,-69.8757883859715,1,77
3.992,-69.86079029180357,1,77
3.994,-69.84904700502823,1,77
3.996,-69.84049803922551,1,77
3.998,-69.83462759250914,1,77
4.0,-69.83090478337377,1,77
4.002,-69.82839713032605,1,77
4.004,-69.82668815765881,1,77
4.006,-69.82475833874243,1,77
4.008,-69.82230122787597,1,77
4.01,-69.81864212928232,1,77
4.012,-69.8135277893285,1,77
4.014,-69.80620310169756,1,77
4.016,-69.7967070256223,1,77
4.018,-69.78425381422531,1,77
4.02,-69.76891762376626,1,77
4.022,-69.7506909135748,1,77
4.024,-69.73001397249489,1,77
4.026,-69.70755207118226,1,77
4.028,-69.68400931748933,1,77
4.03,-69.66027587533732,1,77
4.032,-69.63786206439532,1,78
4.034,-69.6143813071288,1,78
4.036,-69.59205675336884,1,78
4.038,-69.5715399449114,1,78
4.04,-69.55290824715492,1,78
4.042,-69.53674998495775,1,78
4.044,-69.52321524174815,1,78
4.046,-69.51274161441222,1,78
4.048,-69.5054188633425,1,78
4.05,-69.50085417449966,1,78
4.052,-69.49878545701822,1,78
4.054,-69.49834922814868,1,78
4.056,-69.49869984255992,1,78
4.058,-69.49868668822448,1,78
4.06,-69.49766548866316,1,78
4.062,-69.49463711521685,1,78
4.064,-69.48930682634976,1,78
4.066,-69.4811324898657,1,78
4.068,-69.47020576377304,1,78
4.07,-69.45607585077077,1,78
4.072,-69.43913153571695,1,78
4.074,-69.41936726103799,1,78
4.076,-69.39722803350409,1,78
4.078,-69.37341916082796,1,78
4.08,-69.34882414803612,1,78
4.082,-69.32455566310998,1,78
4.084,-69.301821164523,1,78
4.086,-69.28149087203732,1,78
4.088,-69.26444009819508,1,78
4.09,-69.25103129908658,1,78
4.092,-69.24129496902927,1,78
4.094,-69.23510455321237,1,78
4.096,-69.22493728545288,1,79
4.098,-69.22355780630113,1,79
4.1,-69.22473272291424,1,79
4.102,-69.22785829492673,1,81
4.104,-69.23241776853091,1,81
4.106,-69.23735511009666,1,81
4.108,-69.24148587188971,1,81
4.11,-69.24395081247434,1,81
4.112,-69.24361864987456,1,81
4.114,-69.23989986385081,1,81
4.116,-69.2325902880044,1,81
4.118,-69.22174880416627,1,81
4.12,-69.20783599567822,1,81
4.122,-69.19149605532067,1,81
4.124,-69.1392537892282,1,82
4.126,-69.113459727523,1,82
4.128,-69.08746294794126,1,82
4.13,-69.06266983715008,1,82
4.132,-69.04063929426391,1,81
4.134,-69.0225030407333,1,81
4.136,-69.00959667417423,1,81
4.138,-69.06847091262566,1,80
4.14,-69.06502207615375,1,80
4.142,-69.06551338770208,1,80
4.144,-69.06949085379031,1,80
4.146,-69.07626666411367,1,80
4.148,-69.0848019298924,1,80
4.15,-69.09407729524797,1,80
4.152,-69.10303591434251,1,80
4.154,-69.11068858146439,1,80
4.156,-69.11637561805472,1,80
4.158,-69.11931704982513,1,80
4.16,-69.11906480392355,1,80
4.162,-69.11527820218998,1,80
4.164,-69.10775100874608,1,80
4.166,-69.09665495097444,1,80
4.168,-69.08245161229735,1,80
4.17,-69.06609935684307,1,80
4.172,-69.04874514300634,1,80
4.174,-69.03185532414375,1,80
4.176,-69.01656271103417,1,79
4.178,-69.00424754440957,1,79
4.18,-68.99553830757675,1,79
4.182,-68.99088989168965,1,79
4.184,-68.99044796925304,1,79
4.186,-68.99405952582875,1,79
4.188,-69.00135945816088,1,79
4.19,-69.01190886960063,1,79
4.192,-69.02489521594666,1,79
4.194,-69.03943206687148,1,79
4.196,-69.05462280182229,1,81
4.198,-69.06841566126974,1,81
4.2,-69.07984623545434,1,81
4.202,-69.08782670068454,1,81
4.204,-69.09154382082764,1,81
4.206,-69.09101857110426,1,81
4.208,-69.0863867342613,1,81
4.21,-69.07843342115679,1,81
4.212,-69.06807504872421,1,81
4.214,-69.0562916686519,1,81
4.216,-69.04422918188403,1,81
4.218,-69.03276160890336,1,80
4.22,-69.02310858245527,1,80
4.222,-69.01604166728877,1,80
4.224,-69.02410755100091,1,78
4.226,-69.02744273217961,1,78
4.228,-69.03472475146488,1,79
4.23,-69.04573185876295,1,79
4.232,-69.05974307776874,1,79
4.234,-69.07590182944544,1,79
4.236,-69.09291802101049,1,79
4.238,-69.10943003891148,1,79
4.24,-69.12447084305887,1,79
4.242,-69.13700603545942,1,79
4.244,-69.14651220293996,1,79
4.246,-69.1524903799653,1,80
4.248,-69.15509875117895,1,81
4.25,-69.1540932868138,1,80
4.252,-69.14953665282198,1,80
4.254,-69.14214234234558,1,79
4.256,-69.13277463286914,1,79
4.258,-69.12244906671219,1,79
4.26,-69.1125729632372,1,79
4.262,-69.10429099753313,1,79
4.264,-69.09890425178409,1,79
4.266,-69.09726322249162,1,79
4.268,-69.09983933975991,1,79
4.27,-69.10653293543956,1,79
4.272,-69.11705395171154,1,79
4.274,-69.1306888657857,1,78
4.276,-69.14677366340895,1,78
4.278,-69.1639468879074,1,78
4.28,-69.18106756946374,1,79
4.282,-69.19670973475121,1,78
4.284,-69.21016269096667,1,78
4.286,-69.21993153446405,1,78
4.288,-69.22521857899656,1,78
4.29,-69.16908248387928,1,80
4.292,-69.1616259572227,1,80
4.294,-69.1544011885743,1,80
4.296,-69.14286848721491,1,80
4.298,-69.13102253977166,1,80
4.3,-69.1210116759014,1,80
4.302,-69.11429266759149,1,80
4.304,-69.112031446184,1,80
4.306,-69.11488604991595,1,80
4.308,-69.12276574496221,1,79
4.31,-69.13529732831184,1,79
4.312,-69.15207055365336,1,79
4.314,-69.17180390655473,1,80
4.316,-69.19354409074357,1,80
4.318,-69.21599891684087,1,80
4.32,-69.23771233298919,1,80
4.322,-69.23733903212387,1,79
4.324,-69.25208266200612,1,79
4.326,-69.2637513903066,1,79
4.328,-69.27150767614542,1,79
4.33,-69.27501526532706,1,79
4.332,-69.27439934374199,1,79
4.334,-69.27001618481765,1,79
4.336,-69.26252421875941,1,79
4.338,-69.25076821692626,1,79
4.34,-69.23911834022918,1,79
4.342,-69.22715977718046,1,79
4.344,-69.21590287727108,1,79
4.346,-69.20654083473666,1,79
4.348,-69.20001302593911,1,79
4.35,-69.19933971203308,1,78
4.352,-69.24519035040211,1,80
4.354,-69.24585666688274,1,79
4.356,-69.24860817938918,1,79
4.358,-69.25267574091325,1,79
4.36,-69.25761588498696,1,80
4.362,-69.26237483304688,1,80
4.364,-69.26633085558491,1,80
4.366,-69.26866953576533,1,80
4.368,-69.26859392118746,1,80
4.37,-69.26555358111702,1,80
4.372,-69.2586913252818,1,80
4.374,-69.24761531502965,1,80
4.376,-69.2322611932984,1,80
4.378,-69.2130635604036,1,80
4.38,-69.19847409238994,1,79
4.382,-69.1809990636896,1,79
4.384,-69.16476117744278,1,79
4.386,-69.15105975130723,1,79
4.388,-69.14072449214476,1,79
4.39,-69.13418242999464,1,79
4.392,-69.13141826239601,1,79
4.394,-69.13205614411528,1,79
4.396,-69.1355941988326,1,79
4.398,-69.14123806461713,1,79
4.4,-69.14837848897443,1,78
4.402,-69.15585532933059,1,78
4.404,-69.16255759632972,1,78
4.406,-69.16725797204916,1,78
4.408,-69.16903799132602,1,78
4.41,-69.16717446331579,1,78
4.412,-69.16144907449431,1,78
4.414,-69.1530660209472,1,77
4.416,-69.08630034997432,1,79
4.418,-69.07060073793124,1,79
4.42,-69.0542327839316,1,79
4.422,-69.0385921706107,1,79
4.424,-69.02499962647836,1,79
4.426,-69.01407665926459,1,79
4.428,-69.00662418444712,1,79
4.43,-69.00270636841057,1,79
4.432,-69.00243831112508,1,79
4.434,-69.00536483949796,1,79
4.436,-69.01095177577207,1,79
4.438,-69.0183887134714,1,79
4.44,-69.0264279844352,1,79
4.442,-69.03391988946183,1,79
4.444,-69.03959681434343,1,79
4.446,-69.04259836536005,1,79
4.448,-69.04257601697651,1,79
4.45,-69.03924296803496,1,79
4.452,-69.03408077832201,1,78
4.454,-69.02363673479225,1,78
4.456,-69.01065843188174,1,78
4.458,-68.99571061968345,1,78
4.46,-68.97937538516219,1,78
4.462,-68.96258852953886,1,78
4.464,-68.94608982894938,1,78
4.466,-68.93100143474241,1,78
4.468,-68.91826520579919,1,78
4.47,-68.9084102239895,1,78
4.472,-68.90177890451763,1,78
4.474,-68.89814555440475,1,77
4.476,-68.89710046003674,1,77
4.478,-68.89951332895669,1,76
4.48,-68.89955108939873,1,77
4.482,-68.90125371663413,1,77
4.484,-68.90230292121836,1,77
4.486,-68.90199254388328,1,77
4.488,-68.89977161126373,1,77
4.49,-68.89509767616862,1,77
4.492,-68.88775424326008,1,77
4.494,-68.87769436667372,1,77
4.496,-68.86526628638165,1,77
4.498,-68.8510322893076,1,77
4.5,-68.83597077369845,1,77
4.502,-68.82109037302767,1,77
4.504,-68.80733728523525,1,77
4.506,-68.79544225320981,1,77
4.508,-68.78591789339711,1,77
4.51,-68.77893135118987,1,77
4.512,-68.7745309004084,1,77
4.514,-68.77250619886337,1,77
4.516,-68.77264569455237,1,77
4.518,-68.77379501607257,1,78
4.52,-68.7769497566731,1,78
4.522,-68.7805774131924,1,78
4.524,-68.76480079566238,1,79
4.526,-68.76502778524423,1,79
4.528,-68.78605870079144,1,78
4.53,-68.78379954031443,1,78
4.532,-68.77906770306802,1,78
4.534,-68.77210292331695,1,78
4.536,-68.76347211182691,1,78
4.538,-68.75382151191255,1,78
4.54,-68.74385307345156,1,78
4.542,-68.73543327176424,1,77
4.544,-68.72506209432098,1,79
4.546,-68.71741447039338,1,79
4.548,-68.71151980090124,1,79
4.55,-68.70773984227286,1,79
4.552,-68.70627372829156,1,79
4.554,-68.70709734688307,1,79
4.556,-68.70978878760388,1,79
4.558,-68.71361786065953,1,79
4.56,-68.7177015386505,1,79
4.562,-68.72109874022154,1,79
4.564,-68.723048229394,1,79
4.566,-68.7223714667669,1,80
4.568,-68.72035210145363,1,81
4.57,-68.71587594277577,1,81
4.572,-68.70939698937816,1,81
4.574,-68.70127435836726,1,81
4.576,-68.69196156131758,1,81
4.578,-68.6820523246411,1,81
4.58,-68.67230172113867,1,81
4.582,-68.66354037949965,1,81
4.584,-68.60785164130951,1,82
4.586,-68.6060497394898,1,82
4.588,-68.60795329046836,1,82
4.59,-68.61325450313582,1,82
4.592,-68.65575656143945,1,81
4.594,-68.66109903942102,1,81
4.596,-68.66719279305754,1,81
4.598,-68.67320259626594,1,81
4.6,-68.67838299258135,1,81
4.602,-68.6836618693398,1,80
4.604,-68.68577267961562,1,80
4.606,-68.68604889110304,1,80
4.608,-68.68310191573676,1,81
4.61,-68.67952927672212,1,81
4.612,-68.67434056101254,1,81
4.614,-68.66801877444058,1,81
4.616,-68.66125752916962,1,81
4.618,-68.65479958681816,1,81
4.62,-68.64935810232299,1,81
4.622,-68.64539006430081,1,81
4.624,-68.64304195677616,1,82
4.626,-68.64227303043415,1,82
4.628,-68.64280960334301,1,82
4.63,-68.64439663834746,1,82
4.632,-68.64677134858746,1,82
4.634,-68.64975912987812,1,82
4.636,-68.65320691512596,1,82
4.638,-68.65685360258404,1,82
4.64,-68.66029566249847,1,82
4.642,-68.66305030721563,1,82
4.644,-68.66456547857507,1,82
4.646,-68.69188766412348,1,82
4.648,-68.66277312480439,1,81
4.65,-68.68752075506754,1,82
4.652,-68.68390707026732,1,82
4.654,-68.6799488089434,1,82
4.656,-68.64138054215567,1,81
4.658,-68.63529082156805,1,80
4.66,-68.63018711413709,1,80
4.662,-68.6262262822344,1,80
4.664,-68.62393445183918,1,81
4.666,-68.62314306676963,1,81
4.668,-68.62414370820953,1,81
4.67,-68.6267282460706,1,81
4.672,-68.6339636375416,1,81
4.674,-68.63723571469845,1,81
4.676,-68.63977259610989,1,81
4.678,-68.64072012915881,1,81
4.68,-68.63948944573873,1,81
4.682,-68.63587494534673,1,81
4.684,-68.63010316864278,1,81
4.686,-68.62271035135777,1,81
4.688,-68.61437131934181,1,81
4.69,-68.60587075325486,1,82
4.692,-68.59761405064704,1,82
4.694,-68.59013945310653,1,82
4.696,-68.58376067347956,1,82
4.698,-68.60281469721353,1,83
4.7,-68.57514286791849,1,82
4.702,-68.59123051841678,1,83
4.704,-68.58717039545257,1,83
4.706,-68.58394542714525,1,83
4.708,-68.58117751009652,1,83
4.71,-68.57836509729769,1,83
4.712,-68.57523502992584,1,83
4.714,-68.57155638997536,1,83
4.716,-68.56745426889225,1,83
4.718,-68.56326208539055,1,82
4.72,-68.56012006692934,1,82
4.722,-68.55687922821828,1,82
4.724,-68.55345317702944,1,82
4.726,-68.54962877131244,1,82
4.728,-68.54518843534356,1,82
4.73,-68.54007740711553,1,82
4.732,-68.53446031498328,1,82
4.734,-68.52871122764776,1,82
4.736,-68.5234342829746,1,82
4.738,-68.51870492457269,1,82
4.74,-68.51517618300691,1,82
4.742,-68.51300957959357,1,82
4.744,-68.51215127468319,1,82
4.746,-68.51241169738196,1,82
4.748,-68.51349519628427,1,82
4.75,-68.51500765239916,1,82
4.752,-68.51652006219571,1,81
4.754,-68.51741043361365,1,81
4.756,-68.51716390907234,1,80
4.758,-68.51526466222418,1,80
4.76,-68.51143009706095,1,80
4.762,-68.5057038726928,1,80
4.764,-68.49848764000603,1,80
4.766,-68.49051156263594,1,80
4.768,-68.4647640685478,1,80
4.77,-68.45516441384771,1,80
4.772,-68.44665489211809,1,81
4.774,-68.43948211702137,1,81
4.776,-68.43383744369726,1,81
4.778,-68.42933328509405,1,81
4.78,-68.4256063840095,1,81
4.782,-68.42218046893898,1,81
4.784,-68.41880676961303,1,81
4.786,-68.4532249019012,1,80
4.788,-68.4495503016821,1,80
4.79,-68.4451661473817,1,80
4.792,-68.44013414909678,1,80
4.794,-68.4357050780226,1,79
4.796,-68.42998981276968,1,79
4.798,-68.42441620742783,1,79
4.8,-68.4173939543409,1,79
4.802,-68.44741184479665,1,80
4.804,-68.44526357034678,1,80
4.806,-68.44363427887251,1,80
4.808,-68.44206019588209,1,81
4.81,-68.44027061379153,1,81
4.812,-68.43796206589377,1,81
4.814,-68.43512278472437,1,81
4.816,-68.43193341639848,1,81
4.818,-68.42863327958983,1,80
4.82,-68.42554860652717,1,80
4.822,-68.42273045105641,1,80
4.824,-68.42012523290451,1,80
4.826,-68.41755460308578,1,80
4.828,-68.41484001815527,1,80
4.83,-68.41181650637179,1,80
4.832,-68.40846314862094,1,80
4.834,-68.40481776477151,1,80
4.836,-68.40095802586791,1,80
4.838,-68.39698035801914,1,80
4.84,-68.39294422147358,1,80
4.842,-68.38880797955157,1,80
4.844,-68.38464835365923,1,80
4.846,-68.38034923068334,1,80
4.848,-68.37591804587107,1,80
4.85,-68.37134726914738,1,80
4.852,-68.36659390306619,1,80
4.854,-68.3615486450235,1,80
4.856,-68.35618413620382,1,80
4.858,-68.35051707598691,1,81
4.86,-68.34465678869742,1,81
4.862,-68.3260438262666,1,80
4.864,-68.33428611667611,1,85
4.866,-68.3297314792473,1,85
4.868,-68.32621709087172,1,85
4.87,-68.32369959639954,1,85
4.872,-68.32206752103991,1,85
4.874,-68.32079302264957,1,85
4.876,-68.31942068913119,1,85
4.878,-68.31737231099386,1,85
4.88,-68.31444834453475,1,85
4.882,-68.3103157912603,1,85
4.884,-68.30524729448479,1,85
4.886,-68.29936164981575,1,85
4.888,-68.29292246913164,1,85
4.89,-68.2862055873636,1,85
4.892,-68.27936999192785,1,86
4.894,-68.27269653571206,1,86
4.896,-68.26639270519081,1,86
4.898,-68.26057221413339,1,86
4.9,-68.25516640469874,1,87
4.902,-68.25020740979569,1,87
4.904,-68.24504345107768,1,88
4.906,-68.23978652334254,1,88
4.908,-68.2348767680655,1,87
