sample_id,traj_id,query_s,difference_over_target_energy,difference_over_refined_prediction_energy,coarse_full_csi_nmse,refined_full_csi_nmse
cruise_016:1:414,cruise_016,0.05000000074505806,6.652877884244087e-14,2.930322126759884e-13,0.6306077837944031,0.6306077837944031
cruise_016:1:414,cruise_016,0.10000000149011612,5.989280839498202e-14,2.7197488228457625e-13,0.6305961012840271,0.6305961012840271
cruise_016:1:414,cruise_016,0.20000000298023224,5.847058722218828e-14,2.7096681207198183e-13,0.626408576965332,0.6264085173606873
cruise_016:1:414,cruise_016,0.5,9.4702896985717e-14,4.1618995835624816e-13,0.5882095694541931,0.5882094502449036
highspeed_005:1:2704,highspeed_005,0.009999999776482582,5.5853815804983996e-14,4.917705911577456e-13,0.8791725039482117,0.8791725039482117
highspeed_005:1:2704,highspeed_005,0.019999999552965164,6.374795938033201e-14,5.568431355569248e-13,0.8750753998756409,0.8750753998756409
highspeed_005:1:2704,highspeed_005,0.05000000074505806,7.80939613704585e-14,6.649419297413926e-13,0.8657217025756836,0.8657217025756836
highspeed_005:1:2704,highspeed_005,0.10000000149011612,6.093078900578032e-14,4.904004786663507e-13,0.8474022150039673,0.8474022150039673
highspeed_005:1:2704,highspeed_005,0.20000000298023224,6.697765999046922e-14,4.929786648382611e-13,0.8180256485939026,0.8180256485939026
highspeed_005:1:2704,highspeed_005,0.5,1.0956473138470971e-13,5.692807114178884e-13,0.7627571821212769,0.7627572417259216
highspeed_007:1:2422,highspeed_007,0.009999999776482582,2.4049678361889497e-13,3.410051630890825e-13,0.10624972730875015,0.10624969750642776
highspeed_007:1:2422,highspeed_007,0.019999999552965164,2.826543604244641e-13,4.0117525478505874e-13,0.10631240904331207,0.1063123568892479
highspeed_007:1:2422,highspeed_007,0.05000000074505806,3.1013523172014076e-13,4.4002362509962654e-13,0.10277799516916275,0.10277792066335678
highspeed_007:1:2422,highspeed_007,0.10000000149011612,3.010708423155922e-13,4.288489019692031e-13,0.10205334424972534,0.10205327719449997
highspeed_007:1:2422,highspeed_007,0.20000000298023224,3.2145057231569944e-13,4.597148176539665e-13,0.10814373195171356,0.1081436350941658
highspeed_007:1:2422,highspeed_007,0.5,2.3097401795362623e-13,3.2735607139816737e-13,0.153455451130867,0.15345533192157745
highspeed_018:1:1310,highspeed_018,0.009999999776482582,8.946820822374263e-14,2.403031717896029e-13,0.4099518954753876,0.4099518656730652
highspeed_018:1:1310,highspeed_018,0.019999999552965164,9.369961980742994e-14,2.536517701323762e-13,0.4190773069858551,0.4190772473812103
highspeed_018:1:1310,highspeed_018,0.05000000074505806,8.958982175185933e-14,2.4239259043170966e-13,0.42216870188713074,0.42216867208480835
highspeed_018:1:1310,highspeed_018,0.10000000149011612,1.0385665134921199e-13,2.8021609346596273e-13,0.42826133966445923,0.42826128005981445
highspeed_018:1:1310,highspeed_018,0.20000000298023224,7.303684167599159e-14,1.966448853298117e-13,0.44871440529823303,0.44871440529823303
highspeed_018:1:1310,highspeed_018,0.5,1.0076269070602022e-13,2.694737616751313e-13,0.5538213849067688,0.5538213849067688
sweep_turn_010:1:672,sweep_turn_010,0.009999999776482582,1.292907615985674e-13,2.5691924107421465e-13,0.33598366379737854,0.33598363399505615
sweep_turn_010:1:672,sweep_turn_010,0.019999999552965164,1.0186383142360787e-13,1.9741779696724573e-13,0.34209808707237244,0.34209805727005005
sweep_turn_010:1:672,sweep_turn_010,0.05000000074505806,8.59832112238717e-14,1.6807583251916973e-13,0.3365534245967865,0.3365533947944641
sweep_turn_010:1:672,sweep_turn_010,0.10000000149011612,9.599507669308572e-14,1.7850601434565581e-13,0.34422650933265686,0.34422650933265686
sweep_turn_010:1:672,sweep_turn_010,0.20000000298023224,1.4032074778073407e-13,2.5317773055059505e-13,0.37657859921455383,0.37657856941223145
sweep_turn_010:1:672,sweep_turn_010,0.5,1.3477590289364418e-13,1.884774939822012e-13,0.52022784948349,0.52022784948349
sweep_turn_012:1:539,sweep_turn_012,0.009999999776482582,1.324891072442032e-13,2.0792495255531577e-13,0.24821323156356812,0.2482132464647293
