run,group,value,targets,mean_nmse_db,energy_weighted_nmse_db,median_nmse_db,p90_nmse_db,p99_nmse_db,maximum_nmse_db,fraction_nmse_below_1,mean_shape_correlation,gain_mae_db,top1_target_contribution,top01pct_contribution,top1pct_contribution,nmse_contribution
neural_flow_seed29,los_transition,False,7136,6.909197965914999,-0.3352127562889524,-0.23358021915377658,0.005281149254455494,0.13814087580353873,38.80774694664387,0.8843890134529148,0.11470941859217947,17.566823083421866,0.21697018370937546,0.7720130525815401,0.8157155570252053,0.19019970464503452
neural_flow_seed29,los_transition,True,64,33.67362756606381,-0.06071277933571057,-0.005917549729376179,11.786730116978099,47.84982994892588,49.8912159497857,0.59375,0.07143239982494973,23.051088862121105,0.654001680672556,0.654001680672556,0.654001680672556,0.8098002953549654
neural_flow_seed43,scenario,climb_descent,1188,-0.8277157686531267,-0.9749841917280768,-0.32180137420910604,-0.0453209601148868,0.01928826898070504,0.8011457058459912,0.9797979797979798,0.2024440785631295,12.690769752468725,0.0012248127731035873,0.0012248127731035873,0.012985377897865828,0.033410344278286166
neural_flow_seed43,scenario,cruise,1206,-0.7792000047588733,-0.6115758680363952,-0.7107549133694462,-0.028232071972861233,0.11836384413601776,0.6631875633392382,0.9436152570480929,0.1883559730724895,12.311119515306716,0.0011558233104738758,0.0011558233104738758,0.012746412267965513,0.0342975734166773
neural_flow_seed43,scenario,highspeed,1206,-0.14736249244275224,-0.13716963568109028,-0.03409666468484502,0.031015825142701615,0.3930362238937056,1.7323856117423815,0.7446102819237148,0.054362081102329596,19.09094998373914,0.0012782844404113432,0.0012782844404113432,0.012713832349756671,0.03966862486244912
neural_flow_seed43,scenario,occlusion,1188,13.051810354192765,-0.24234358601972897,-0.03396608619708155,0.08545017950606097,22.9445138017623,37.63475813632019,0.6296296296296297,0.10774270872926066,24.357757122127296,0.24181227199427405,0.24181227199427405,0.9317889662242993,0.8162694883658402
neural_flow_seed43,scenario,sweep_turn,1206,-0.26308358082305705,-0.13751148795365228,-0.04387157857622871,0.04639804103134876,0.1828393892465133,0.2056569495369255,0.7313432835820896,0.07445939253768774,15.976107315044498,0.0009236910704943796,0.0009236910704943796,0.011050869562281745,0.038625582043827184
neural_flow_seed43,scenario,uturn,1206,-0.36515156286306033,-0.29805782610009224,-0.3636629804368725,-0.013308284469201051,0.17919523285520778,0.6056432927147952,0.9419568822553898,0.09883506539339178,13.820448319908003,0.0010368887863954654,0.0010368887863954654,0.01172869499330402,0.03772838703292001
neural_flow_seed43,query_s,0.0099999997764825,1200,0.834451177260585,-0.3940112083705982,-0.23655024698490418,0.0180220044311761,0.1510660892501957,25.27148964966985,0.845,0.12402182914051797,15.817008259097735,0.23148486503146048,0.23148486503146048,0.260832218971158,0.04948373253916934
neural_flow_seed43,query_s,0.0199999995529651,1200,0.8108687738317852,-0.39303469175176564,-0.2350227612145877,0.015579449350207357,0.17218978672467047,25.178452020620277,0.8466666666666667,0.12470437475412983,15.860524285634359,0.22781225274104228,0.22781225274104228,0.2568806534695404,0.04921576164982264
neural_flow_seed43,query_s,0.050000000745058,1200,5.551102383624128,-0.3850284721908792,-0.2201259328612546,0.014207546378711453,0.15448090637314094,34.70928194969144,0.845,0.1243826635129433,15.973817395965257,0.6864939442489081,0.6864939442489081,0.7503474419925885,0.14659784004079718
neural_flow_seed43,query_s,0.1000000014901161,1200,5.124051135435938,-0.3730255371925251,-0.19977459127780092,0.01770006720210762,0.19231348613740312,34.06697656810259,0.8375,0.12384145105368433,16.18606031457583,0.6532979527236716,0.6532979527236716,0.724114644675782,0.13286862682844236
neural_flow_seed43,query_s,0.2000000029802322,1200,4.814595766000016,-0.3407101474285554,-0.1657348150493138,0.020179306373343878,0.3812845604740484,32.92952355557898,0.8333333333333334,0.12089147556667963,16.595002759198348,0.5398977690679788,0.5398977690679788,0.7025454903449116,0.12373054039976902
neural_flow_seed43,query_s,0.5,1200,10.863022589735545,-0.2388218335793749,-0.09414921099369962,0.04362195830143434,1.4024980952629087,37.63475813632019,0.7641666666666667,0.10733570005793917,17.75024685104688,0.3962710162026784,0.3962710162026784,0.9249577753902993,0.4981034985419995
neural_flow_seed43,query_los,False,664,15.48829070434431,0.00015003087864693185,0.014589648645399364,0.14471634456296026,27.230421728899024,37.63475813632019,0.34186746987951805,0.02369774898307741,24.60523572474359,0.24687588158847007,0.24687588158847007,0.8868686144865132,0.7995271886071756
neural_flow_seed43,query_los,True,6536,-0.45092649728585477,-0.353672463307952,-0.25407518933021817,0.0053775855036290515,0.18386517729451812,1.7323856117423815,0.8780599755201959,0.13073404032715877,15.526517031424778,0.0002529409628262353,0.0015465982741292336,0.012180682070235892,0.20047281139282436
neural_flow_seed43,los_transition,False,7136,3.6804238528288518,-0.35371780409389,-0.1931980513559286,0.020374092732863103,0.20725107969159268,34.70928194969144,0.8312780269058296,0.12138567436373932,16.292759012798424,0.17759509561007372,0.5724491891742458,0.6146448964858626,0.5666740350135482
neural_flow_seed43,los_transition,True,64,22.98798651763438,-0.022339491647216846,-0.004586048939275165,9.435783627820534,37.53822626780193,37.63475813632019,0.53125,0.0625753225535845,24.28224255144596,0.455509236672487,0.455509236672487,0.455509236672487,0.43332596498645176
