family,case,model,query_s,n,nmse_linear,nmse_db,energy_weighted_nmse_db,median_sample_nmse_db,p90_sample_nmse_db,amplitude_nmse,shape_correlation,gain_abs_error_db
cruise,history_reverse,ct_transformer_csi,0.009999999776482582,200,0.005239186852850253,-22.80736112391011,-21.818779153252144,-25.859613498349436,-18.417482582732177,0.00253126565439743,0.9948657289147377,0.020437183120375266
cruise,history_reverse,ct_transformer_csi,0.019999999552965164,200,0.01173687701986637,-19.304474459730887,-17.99870235557835,-23.80985099798764,-14.703783450112788,0.005536492954124696,0.9885441595315934,0.03663009076597518
cruise,history_reverse,ct_transformer_csi,0.05000000074505806,200,0.02675761247985065,-15.72552640272093,-14.226872493536515,-20.079269585734576,-10.026677046506173,0.011239079349543317,0.9738757592439652,0.09188360120606376
cruise,history_reverse,ct_transformer_csi,0.10000000149011612,200,0.03612729147076607,-14.421645970645248,-13.523327956406758,-16.118613597964117,-10.759736976379678,0.010506623550318181,0.9648562976717949,0.30602721821516754
cruise,history_reverse,ct_transformer_csi,0.20000000298023224,200,0.08053820746019483,-10.939980407182738,-10.45333222863433,-11.56954983935005,-8.658874305942305,0.018998832948273047,0.9240669089555741,0.8596256281528621
cruise,history_reverse,ct_transformer_csi,0.5,200,0.3157857362553477,-5.006074905579185,-4.677172717243839,-5.321700287908504,-2.822017251878922,0.025103857120266183,0.6974338869750499,0.930583384456113
highspeed,main,hold,0.009999999776482582,600,0.03709520554102103,-14.306822181917575,-12.929039487688671,-16.31707812581621,-9.893226159362404,0.018279275048171256,0.9640221335490544,0.04446975728972575
highspeed,main,hold,0.019999999552965164,600,0.03916983047104926,-14.070483080959217,-13.285491879615506,-16.089923867044032,-10.034731541787675,0.018869997216285506,0.9621627947688103,0.06850091846181992
highspeed,main,hold,0.05000000074505806,600,0.03853154580264042,-14.141835676781376,-13.044474128265621,-16.36081849873151,-9.87615028452368,0.015383812763781559,0.9629143724838892,0.1344927675765939
highspeed,main,hold,0.10000000149011612,600,0.06902920183570435,-11.609671482016301,-10.305205941665513,-13.38737221298619,-7.8965355833936774,0.019412193005603817,0.9347062056263288,0.2534505053986019
highspeed,main,hold,0.20000000298023224,600,0.15556593443422267,-8.080854980080117,-6.552353011325542,-9.991183867428155,-3.712906103045672,0.02054193191191492,0.8603815626601378,0.49683520923291025
highspeed,main,hold,0.5,600,0.6236030221668383,-2.050917887570881,-0.6119225082786648,-4.182582201452949,2.3995438594253606,0.041068899072124625,0.585318558444939,1.224327083468282
highspeed,main,linear,0.009999999776482582,600,0.03282361726529416,-14.838135600351682,-13.48839716533434,-16.002398873073123,-11.066860662188036,0.016503772953589457,0.9715918332338334,0.2562018949447277
highspeed,main,linear,0.019999999552965164,600,0.03602113802723276,-14.434425704964955,-13.193274653466776,-15.581881505821844,-10.477394277930108,0.0181281738612779,0.9697030553221703,0.2992724137365682
highspeed,main,linear,0.05000000074505806,600,0.04671840129585083,-13.305120272027988,-11.79539849817317,-14.949456856422785,-9.547394667603799,0.0236065807266732,0.9647473020354906,0.4349846459257727
highspeed,main,linear,0.10000000149011612,600,0.08353844918072961,-10.781135912986102,-9.03433291769167,-13.497527028502777,-6.330893785466123,0.04130508384366598,0.9459845654169718,0.6841112137724606
highspeed,main,linear,0.20000000298023224,600,0.223286440668453,-6.511376491706846,-4.5926635354209635,-10.372597290079643,-1.326604780184213,0.10228712930350109,0.8899440695345402,1.2318283560996255
highspeed,main,linear,0.5,600,1.4487888560583815,1.610050967683398,3.3570386298369437,-2.887729249927419,6.846665948713566,0.6203011089674935,0.6505714569283718,3.034071889889116
highspeed,main,kalman,0.009999999776482582,600,0.02978839425708429,-15.259529067911009,-13.938930496417415,-16.4427821563553,-11.583906018561317,0.014504246323607124,0.9729247016708056,0.1896064982714112
highspeed,main,kalman,0.019999999552965164,600,0.03238703828291667,-14.8962876536423,-13.755479709476186,-15.907076466507531,-10.96104638214851,0.015777388596182693,0.971202278137207,0.22647690934643228
highspeed,main,kalman,0.05000000074505806,600,0.039526767595380076,-14.031086997700697,-12.600652361290736,-15.452800560578696,-10.18046289067015,0.019328664049959723,0.9679752960801125,0.3466966087016529
highspeed,main,kalman,0.10000000149011612,600,0.06963124668669479,-11.571958290911832,-9.874032363401861,-14.156641943307026,-7.293710059001212,0.033747564077918166,0.9512483946482341,0.5752676580286789
highspeed,main,kalman,0.20000000298023224,600,0.18438042384252185,-7.342851910290483,-5.421630055246216,-10.895189952133325,-2.127677680932049,0.0839041175831638,0.9023038403193155,1.096607198050333
highspeed,main,kalman,0.5,600,1.298990315864018,1.1360591336517858,2.9364576709822465,-3.297057322409989,6.504915621833543,0.5478435482166242,0.664193993410651,2.8746347810553075
highspeed,main,harmonic,0.009999999776482582,600,1.4025550289291036,1.4691990970817574,2.704345200874706,-14.268846442554121,-6.585418820126673,1.0413029330330785,0.9142192329776784,1.003221803078286
highspeed,main,harmonic,0.019999999552965164,600,0.4749103344971445,-3.233883796572976,-2.158186523341512,-14.04823101190232,-7.790500161001361,0.32562391164097787,0.921731686356167,0.7463002313316489
highspeed,main,harmonic,0.05000000074505806,600,1.0520750348127572,0.22046715143795373,1.4696858496153062,-12.85212772023575,-6.552432202403815,0.7411485173174576,0.9082624000279854,1.0571375469927322
highspeed,main,harmonic,0.10000000149011612,600,0.4145962021042942,-3.8237468056512594,-2.8482484104218244,-11.455410011757431,-4.344113199483792,0.26679842664817743,0.9020127505498627,1.0565366959564078
highspeed,main,harmonic,0.20000000298023224,600,0.875474269518357,-0.5775661345307115,0.41826008196269493,-7.919922990174575,0.10988472500422035,0.5333797134388685,0.8324737004190683,1.6116746185114608
highspeed,main,harmonic,0.5,600,1.8668537549829731,2.711102976536405,4.077048303477114,-1.8424340542123105,7.23480809123883,0.8675969999330119,0.589509058370501,3.1186508102544273
highspeed,main,cru,0.009999999776482582,600,0.03672643304760034,-14.350212492470922,-12.970855076581708,-16.307934195627343,-9.936713534932597,0.01816097389390658,0.9641412709156673,0.07049893737290404
highspeed,main,cru,0.019999999552965164,600,0.03849895462888526,-14.145510628309898,-13.3621811683544,-16.191486993625297,-10.131734096734364,0.01878313539596396,0.9624514021476109,0.12871966273742147
highspeed,main,cru,0.05000000074505806,600,0.03705998665352429,-14.310947414202996,-13.252864794140159,-16.65228821906151,-10.104404165955458,0.016329112565363176,0.9642185248931249,0.2928396548977374
highspeed,main,cru,0.10000000149011612,600,0.06392537857328232,-11.943266913532396,-10.713388420247211,-12.931839066518087,-8.373087273767963,0.024149272870320905,0.9392878942688306,0.5829964625862583
highspeed,main,cru,0.20000000298023224,600,0.13415360557536285,-8.723976505325467,-7.344468645293782,-10.043463555237192,-5.129360030581436,0.042708139577298423,0.8737352360288302,1.198252352826142
highspeed,main,cru,0.5,600,0.45850508618789415,-3.3865584234710155,-2.193431967631504,-4.527048687749728,-0.055813745573256975,0.1558271011376443,0.5794824072765109,2.9142411001527218
highspeed,main,latent_ode,0.009999999776482582,600,0.03681005817994446,-14.340334961309244,-12.964489439266329,-16.301703034971773,-9.936961214973099,0.018191879295075826,0.9641566883524259,0.06103041474539415
highspeed,main,latent_ode,0.019999999552965164,600,0.038653032470780696,-14.128164284296382,-13.361246670392333,-16.279894547941794,-10.067605215768005,0.018823857223269444,0.9624715633193652,0.10803167765353767
highspeed,main,latent_ode,0.05000000074505806,600,0.03697134322215182,-14.321347705961836,-13.30898471358563,-16.580438589276582,-10.120732882274577,0.01603217626157857,0.9643170362710953,0.24022936842348525
highspeed,main,latent_ode,0.10000000149011612,600,0.06355330224963836,-11.968618784453664,-10.823815225683182,-13.229978886531953,-8.304866129806488,0.02280923664715374,0.9395357639590899,0.47184099974120425
highspeed,main,latent_ode,0.20000000298023224,600,0.13241289589631683,-8.780697162265728,-7.522755637701982,-10.118158408422108,-5.31764789100939,0.03610255903059927,0.8752717465658982,0.9529981564163851
highspeed,main,latent_ode,0.5,600,0.472550741986682,-3.255515505798574,-2.1339776533454646,-4.586602070468415,0.050512064435623144,0.12744711994348715,0.5978438576259941,2.2313089495432603
highspeed,main,neural_flow,0.009999999776482582,600,0.03678765569974833,-14.342978867843222,-12.965666496125028,-16.30102807803741,-9.931023837033178,0.01818270743979762,0.9641474910577138,0.06272527305574234
highspeed,main,neural_flow,0.019999999552965164,600,0.038588822107558374,-14.13538477712484,-13.361361516312499,-16.112269414354895,-10.10581318727926,0.018806234430139738,0.9624651528398196,0.11067822738497246
highspeed,main,neural_flow,0.05000000074505806,600,0.037085753154436435,-14.307928967116613,-13.257877667178617,-16.54899519438335,-10.092179074060624,0.016201280183231574,0.9642694203058878,0.24568450213962933
highspeed,main,neural_flow,0.10000000149011612,600,0.06396142827967803,-11.940818468792573,-10.723794208703632,-13.092057211176478,-8.241666205523034,0.023537457716544547,0.9392465218901634,0.48285541589085673
highspeed,main,neural_flow,0.20000000298023224,600,0.1332558066622975,-8.753138573749425,-7.3812169402526475,-10.101931175266609,-4.74092094640648,0.038743143915974845,0.8739787820478281,0.9749422615260118
highspeed,main,neural_flow,0.5,600,0.46208357215238116,-3.352794711055994,-2.1471708526337148,-4.479924404085958,0.18616981787697096,0.12168093219244232,0.5978735015850604,2.1641013617935823
highspeed,main,tpatchgnn,0.009999999776482582,600,0.03524252632620725,-14.52932967166755,-13.149195935965247,-16.567896922556287,-10.100913311703811,0.017519756697565753,0.9656205563743909,0.06212030361472292
highspeed,main,tpatchgnn,0.019999999552965164,600,0.03522634226249162,-14.531324495717037,-13.760189431031334,-16.76750159791697,-10.514485612238396,0.017574847629972887,0.9657291215658188,0.10664094593147941
highspeed,main,tpatchgnn,0.05000000074505806,600,0.028589994665720344,-15.437859256720369,-14.433920943369012,-18.15306569783599,-11.161789080217822,0.014368971893175816,0.9725236035386722,0.20853740483532116
highspeed,main,tpatchgnn,0.10000000149011612,600,0.0392550011324541,-14.061050057756246,-12.924075227976866,-15.50511751638054,-10.38906214287178,0.01948426360914406,0.963317724665006,0.35707160911134755
highspeed,main,tpatchgnn,0.20000000298023224,600,0.06443846301408485,-11.908548269192117,-10.470095762994887,-13.253422564323797,-8.462960278562097,0.028780374331593823,0.9414675293366114,0.6468468047468923
highspeed,main,tpatchgnn,0.5,600,0.2698375710650968,-5.688975810901752,-4.01864100353519,-7.489768653292113,-1.6321494424855416,0.09363746097621818,0.7602976427475612,1.6853276144495855
highspeed,main,time_rwkv_csi,0.009999999776482582,600,0.03662671634644842,-14.362020149019596,-12.987512255527214,-16.31854777382926,-9.985621758486056,0.018146095175567704,0.9642910410960516,0.061967777984633966
highspeed,main,time_rwkv_csi,0.019999999552965164,600,0.03836584372981937,-14.160552464877354,-13.405107992385549,-16.422348991634763,-10.123376359325668,0.01886221788480422,0.9627137886484464,0.10411697435742098
highspeed,main,time_rwkv_csi,0.05000000074505806,600,0.03560045841901835,-14.48544409679702,-13.533325707442064,-16.857391433411124,-10.137118547701906,0.016405549312282042,0.9655646440386773,0.1893278739285112
highspeed,main,time_rwkv_csi,0.10000000149011612,600,0.05806296740406348,-12.361007725987559,-11.355683412956035,-13.360880166287298,-8.698206820598202,0.02360486134944949,0.9444688481092453,0.3519802500049506
highspeed,main,time_rwkv_csi,0.20000000298023224,600,0.1130614216280325,-9.466855580468872,-8.48239916552871,-11.037288352191128,-5.585083690734698,0.03702890870471796,0.8926179534196854,0.6239535370954157
highspeed,main,time_rwkv_csi,0.5,600,0.46136245880431187,-3.3595774704388353,-2.57463623712089,-6.580971664938813,0.8540217153839559,0.09588592468838518,0.6412347673911912,1.0890745667263886
highspeed,main,ct_transformer_csi,0.009999999776482582,600,0.036488379814472865,-14.378454200898762,-13.001420896432005,-16.38576115800344,-9.947127928063184,0.018124715831266562,0.9643375598390898,0.08018663457740331
highspeed,main,ct_transformer_csi,0.019999999552965164,600,0.03770166396922529,-14.23639481711842,-13.467001493835225,-16.335324082451095,-10.191932738706846,0.01876263570561908,0.9632439982891082,0.14821942106733332
highspeed,main,ct_transformer_csi,0.05000000074505806,600,0.03301289553433889,-14.81316382381711,-13.812962745867205,-17.428804595123577,-10.409451375022414,0.01639135624791379,0.968448779185613,0.2973687933211234
highspeed,main,ct_transformer_csi,0.10000000149011612,600,0.04714178090216592,-13.265940149094035,-12.129077039054717,-14.944931272675834,-9.254288510585672,0.02252261155018156,0.9555576029419899,0.406346834556413
highspeed,main,ct_transformer_csi,0.20000000298023224,600,0.07647095011081546,-11.165035138999809,-9.65872000660086,-12.797533258621293,-7.163348548587039,0.03161257132286361,0.9291109100977579,0.6557607354037464
highspeed,main,ct_transformer_csi,0.5,600,0.3223035696226483,-4.917348845005922,-3.2708629559753515,-6.688977432395148,-0.6924080700905928,0.10639432984559487,0.7199449851604489,2.0260254581668415
highspeed,pattern_uniform_n16,hold,0.009999999776482582,200,0.03590491117924102,-14.448461432833708,-12.960266209885233,-16.86505423138284,-9.803736536809886,0.017676382410081716,0.965159193277359,0.04682766314246692
highspeed,pattern_uniform_n16,hold,0.019999999552965164,200,0.03753733788937098,-14.255365303548317,-13.351351062800727,-16.892294902900247,-9.987652165806082,0.018017277589860894,0.9636577665805817,0.06283261419848714
highspeed,pattern_uniform_n16,hold,0.05000000074505806,200,0.04001066748664016,-13.97824203348658,-12.641726614669277,-16.11991421685289,-9.660444850706993,0.01591213580213662,0.9614695486426353,0.13250391627429053
highspeed,pattern_uniform_n16,hold,0.10000000149011612,200,0.06797605245141312,-11.676440596462687,-10.069887499102155,-13.45986433174295,-7.9340880724753315,0.018084193664835765,0.9356557273864746,0.24829649758059533
highspeed,pattern_uniform_n16,hold,0.20000000298023224,200,0.16391224493272602,-7.853886015968331,-6.0350512815223425,-9.901023710625616,-3.1896858051264094,0.02122265058918856,0.8539256340265274,0.4859901849692687
highspeed,pattern_uniform_n16,hold,0.5,200,0.6497341310232878,-1.8726431881914827,-0.14211610712213749,-4.036418547350685,2.5243395536119246,0.04052683830683236,0.5794089651802188,1.2132647205889224
highspeed,pattern_uniform_n16,linear,0.009999999776482582,200,0.028983298178500264,-15.378521951512338,-13.72336817524146,-17.028678704149634,-10.923373572966247,0.014428506697959165,0.9756032991409301,0.2720175108405965
highspeed,pattern_uniform_n16,linear,0.019999999552965164,200,0.0341697021568325,-14.663588067501944,-13.087619552596262,-16.272284125323722,-10.247030483401284,0.016958501095314205,0.9718878200650215,0.31186462615864
highspeed,pattern_uniform_n16,linear,0.05000000074505806,200,0.04773776872374583,-13.2113788389673,-11.372122710723925,-15.263687198609725,-8.254894005698295,0.023603717238911484,0.9647248870134354,0.4456797790073324
highspeed,pattern_uniform_n16,linear,0.10000000149011612,200,0.08613054652276332,-10.648427970533392,-8.529043653249555,-14.50307150523573,-5.234520202011353,0.04128162593489833,0.9457203993201255,0.687050469070673
highspeed,pattern_uniform_n16,linear,0.20000000298023224,200,0.23657177625136683,-6.260370692999523,-3.9114726826625725,-11.091634942127083,-0.11232196762432695,0.10386598421064264,0.8877467632293701,1.2208727919636295
highspeed,pattern_uniform_n16,linear,0.5,200,1.5307815940398724,1.8491323167176237,3.9767440480248033,-3.8285272945088478,7.457259645423196,0.6294998902428779,0.6529608127016218,2.963506727521308
highspeed,pattern_uniform_n16,kalman,0.009999999776482582,200,0.025416875055052513,-15.948778459839186,-14.381193548239132,-17.60084050552961,-11.606000122974507,0.012366244398208437,0.9774130150675774,0.20823020270792766
highspeed,pattern_uniform_n16,kalman,0.019999999552965164,200,0.02985341475254245,-15.25005985359844,-13.808129168596135,-16.574483719176115,-11.409029572642616,0.014519231634149038,0.9740083739161491,0.24280813846715318
highspeed,pattern_uniform_n16,kalman,0.05000000074505806,200,0.03969501288804168,-14.01264052714318,-12.317482348739784,-15.82040689998422,-9.493991380259242,0.01936511127732956,0.9685798060894012,0.36321085783391027
highspeed,pattern_uniform_n16,kalman,0.10000000149011612,200,0.07053756337278173,-11.515795465402679,-9.480635207177968,-14.794818264582725,-6.31408571850323,0.03386706340221281,0.9522588413953781,0.5860988898441428
highspeed,pattern_uniform_n16,kalman,0.20000000298023224,200,0.19508542519179173,-7.097751754810408,-4.76737704640675,-11.950382648392498,-1.1937726094483891,0.0867402290672544,0.9013689145445823,1.098376026356127
highspeed,pattern_uniform_n16,kalman,0.5,200,1.3859540960076264,1.4174884630700888,3.572605398497976,-4.140531352019949,7.131101603502846,0.567462670969253,0.6658411100774537,2.8278354523412417
highspeed,pattern_uniform_n16,harmonic,0.009999999776482582,200,0.1401628925645855,-8.533669484771112,-8.325807683089096,-12.759224436831683,-3.909278107343119,0.06227575658056594,0.9055307617783547,0.6746754573663929
highspeed,pattern_uniform_n16,harmonic,0.019999999552965164,200,0.10240977793313505,-9.896585755899375,-9.468026090669998,-11.89878409659794,-5.741305011072083,0.04073195478737034,0.9203290409594774,0.5805033171840478
highspeed,pattern_uniform_n16,harmonic,0.05000000074505806,200,0.07745625025178014,-11.109435315479539,-10.051268041815984,-12.545952033854359,-7.33809907069295,0.035133044953363425,0.9397799891233444,0.5801572729833424
highspeed,pattern_uniform_n16,harmonic,0.10000000149011612,200,0.1704094800290477,-7.685062487137908,-6.660121710347035,-9.481933815385819,-3.7424143389741324,0.06845760527889069,0.8841923462226987,0.9455655828365707
highspeed,pattern_uniform_n16,harmonic,0.20000000298023224,200,0.4184708871593466,-3.78334750301166,-2.4900149908575013,-6.405484159038495,0.783217327541704,0.1256877045170404,0.7806287597864866,1.6062961140344851
highspeed,pattern_uniform_n16,harmonic,0.5,200,1.6208848603395745,2.097521658076969,4.018458993697312,-1.9594462525037248,7.386504326352058,0.580066355378367,0.5630264252467169,2.904090201384388
highspeed,pattern_uniform_n16,cru,0.009999999776482582,200,0.035498484233321505,-14.497901906958475,-13.011389871661203,-16.75631214506313,-9.889194341009288,0.017540875042177505,0.9653072628378868,0.07101266499696067
highspeed,pattern_uniform_n16,cru,0.019999999552965164,200,0.03684328938696126,-14.336416027196828,-13.439371909913323,-16.729928922578218,-10.062152178054562,0.017938541215153238,0.9639891195297241,0.12351724824635311
highspeed,pattern_uniform_n16,cru,0.05000000074505806,200,0.03813809987215791,-14.186409483008532,-12.915166282558076,-16.338121293013373,-9.791057517623143,0.01675483760322095,0.9630995586514473,0.2932276834989898
highspeed,pattern_uniform_n16,cru,0.10000000149011612,200,0.0618964080727892,-12.08334552909272,-10.5887450232767,-13.118653247890826,-8.554068971496044,0.02280803444329649,0.9412309128046036,0.583571261363104
highspeed,pattern_uniform_n16,cru,0.20000000298023224,200,0.13633378392551093,-8.65396511337947,-7.035789706160478,-10.21142624904726,-4.653062897695862,0.04254803102696315,0.8712517063319684,1.1949800400342792
highspeed,pattern_uniform_n16,cru,0.5,200,0.4524695847369731,-3.4441060899988862,-2.0304728359104836,-4.838045745088493,0.0812946325722067,0.15314438358414917,0.5870473266008411,2.8819275487679987
highspeed,pattern_uniform_n16,latent_ode,0.009999999776482582,200,0.035579224666653315,-14.488035201830371,-13.005331520771765,-16.758365462203393,-9.898895489933688,0.017566297431239945,0.9653282335400581,0.06167837394434173
highspeed,pattern_uniform_n16,latent_ode,0.019999999552965164,200,0.036978214514892895,-14.320540624859285,-13.441897773495688,-16.763233587349916,-10.033329823571092,0.017973231033938646,0.9640146845579147,0.10237150653731078
highspeed,pattern_uniform_n16,latent_ode,0.05000000074505806,200,0.038088505667692514,-14.192060657482394,-12.965755762378183,-16.435323393475212,-9.739050277713524,0.016526257043442457,0.9631992021203041,0.23996024773223326
highspeed,pattern_uniform_n16,latent_ode,0.10000000149011612,200,0.06157410640269518,-12.106018821635578,-10.697905310540506,-13.31990857232607,-8.65690828446427,0.021607349318219348,0.9413721862435341,0.4745139493979514
highspeed,pattern_uniform_n16,latent_ode,0.20000000298023224,200,0.13621108288178221,-8.65787554401349,-7.162860080628435,-10.29516995485466,-4.668019115084508,0.03708526686998084,0.8719610512256623,0.9494859573338181
highspeed,pattern_uniform_n16,latent_ode,0.5,200,0.4750845626182854,-3.2322908130173387,-1.8907626541621156,-4.83135406707746,0.21931167994987924,0.1256383054330945,0.6060181424678013,2.1405883616022767
highspeed,pattern_uniform_n16,neural_flow,0.009999999776482582,200,0.03555864324476715,-14.490548180773008,-13.006027378366557,-16.756634903214692,-9.8825210272912,0.017569096791885386,0.9653143268823624,0.06370329286437482
highspeed,pattern_uniform_n16,neural_flow,0.019999999552965164,200,0.03690461260201119,-14.329193492228743,-13.444248061541186,-16.717914685628216,-10.034717902433533,0.017959844470442476,0.9640090790390968,0.10480608862868394
highspeed,pattern_uniform_n16,neural_flow,0.05000000074505806,200,0.038159382730373184,-14.183986590979472,-12.918910522506934,-16.33327681750506,-9.767090258053829,0.01673007138619141,0.963184702694416,0.24723221609617213
highspeed,pattern_uniform_n16,neural_flow,0.10000000149011612,200,0.06181074636057019,-12.08936012300099,-10.604071539455235,-13.410538199731352,-8.587620537536186,0.022424949635460507,0.9413077032566071,0.4882180753163993
highspeed,pattern_uniform_n16,neural_flow,0.20000000298023224,200,0.13588573382003233,-8.668261359714082,-7.0603682214235715,-10.332321402326468,-4.494364482049256,0.03981397944386117,0.87173115670681,0.9811693008895963
highspeed,pattern_uniform_n16,neural_flow,0.5,200,0.4611832031235099,-3.3612651864449816,-1.9188137369357514,-4.614550164300827,0.43216836024541905,0.12105820917058736,0.6056352583269472,2.128483689446002
highspeed,pattern_uniform_n16,tpatchgnn,0.009999999776482582,200,0.03358791715050757,-14.738169267355213,-13.250977229445498,-17.069162510531907,-10.133864251131442,0.016692036423464743,0.967202758193016,0.06152917270337639
highspeed,pattern_uniform_n16,tpatchgnn,0.019999999552965164,200,0.03297725846940011,-14.817854518176702,-13.9360695367926,-17.550706351215684,-10.463856957215734,0.016465001726028276,0.9678459477424621,0.09842710116237868
highspeed,pattern_uniform_n16,tpatchgnn,0.05000000074505806,200,0.028105057439533995,-15.512155227835265,-14.30897833315533,-18.549432496369647,-10.970367220566228,0.014145832830836298,0.972916131913662,0.19908054914092646
highspeed,pattern_uniform_n16,tpatchgnn,0.10000000149011612,200,0.035484777687233876,-14.499579112892587,-13.160232867380362,-15.94042527147627,-10.631781334670046,0.017643633724946994,0.9669184076786042,0.33478752568829806
highspeed,pattern_uniform_n16,tpatchgnn,0.20000000298023224,200,0.05944641782087274,-12.258743103892806,-10.573776295959815,-13.832771370184618,-8.719285636694751,0.026203558897832407,0.9461568930745125,0.5897890262305736
highspeed,pattern_uniform_n16,tpatchgnn,0.5,200,0.2576753568695858,-5.889271138018599,-3.9430644507219474,-8.164919786604953,-1.5494209450293828,0.07896607619011775,0.7753109536319971,1.3947901609027757
highspeed,pattern_uniform_n16,time_rwkv_csi,0.009999999776482582,200,0.03541107257708063,-14.50860918560927,-13.027293422114345,-16.797326629397972,-9.904502614810703,0.01754203019807392,0.9654657348990441,0.057875330192910045
highspeed,pattern_uniform_n16,time_rwkv_csi,0.019999999552965164,200,0.03659798415937985,-14.365428351675558,-13.501476807306965,-16.92727553999083,-10.039731883194504,0.01796719817510166,0.9643381187319755,0.08852904695784673
highspeed,pattern_uniform_n16,time_rwkv_csi,0.05000000074505806,200,0.03609051185339922,-14.426069585187564,-13.26161668336864,-16.93724058376676,-9.988697498617274,0.016641343838709872,0.9650055441260338,0.1674779188935645
highspeed,pattern_uniform_n16,time_rwkv_csi,0.10000000149011612,200,0.05391084778588265,-12.683238385324165,-11.434451490722992,-13.709153520694043,-8.893853743583048,0.021371492382604627,0.9482233536243438,0.3076385949808173
highspeed,pattern_uniform_n16,time_rwkv_csi,0.20000000298023224,200,0.10860661783022806,-9.641437106626075,-8.444842471273544,-11.412878046524705,-5.4021941949206145,0.033658190043643114,0.8971799489855766,0.5328891568607651
highspeed,pattern_uniform_n16,time_rwkv_csi,0.5,200,0.43921434729825704,-3.5732348173944777,-2.538399096489288,-6.903214761325284,0.7254481241797884,0.08451186021557078,0.6667174793919548,0.9113657032916671
highspeed,pattern_uniform_n16,ct_transformer_csi,0.009999999776482582,200,0.03523859498571255,-14.529814158705587,-13.045398218039887,-16.786093849271687,-9.935756450405366,0.017502031257936323,0.965532388985157,0.07927235222014133
highspeed,pattern_uniform_n16,ct_transformer_csi,0.019999999552965164,200,0.035931401561756504,-14.445258421144358,-13.564180518255416,-16.91644443044447,-10.144662925005118,0.01789224903252034,0.9649004185199738,0.14145929145277478
highspeed,pattern_uniform_n16,ct_transformer_csi,0.05000000074505806,200,0.03365735542174662,-14.729200110834007,-13.512514310707191,-17.198164100126043,-10.17125339973783,0.016765408868232044,0.9677567681670189,0.29284770304337143
highspeed,pattern_uniform_n16,ct_transformer_csi,0.10000000149011612,200,0.043961257946793925,-13.569298887796066,-12.165667165685552,-15.343630172020573,-9.440253453581624,0.02095856989355525,0.9586157694458961,0.39515029136964586
highspeed,pattern_uniform_n16,ct_transformer_csi,0.20000000298023224,200,0.07709642077679746,-11.129657837255461,-9.385237016088828,-13.04536975204066,-7.251511706510671,0.03158359061024384,0.9286355632543564,0.6206158611737191
highspeed,pattern_uniform_n16,ct_transformer_csi,0.5,200,0.320344312870875,-4.943829817102693,-3.0540281517463774,-7.147322259408604,-0.7205188748944201,0.10152071458869613,0.7241172460303642,1.9501942901313305
highspeed,pattern_random_n16,hold,0.009999999776482582,200,0.03590491109411232,-14.448461443130608,-12.960266197656445,-16.865053838316573,-9.80373678477401,0.01767638229919612,0.965159198641777,0.04682763158227317
highspeed,pattern_random_n16,hold,0.019999999552965164,200,0.03753733808967809,-14.255365280373454,-13.351351069207071,-16.89229511223825,-9.987652165806082,0.018017277596882195,0.9636577624082565,0.06283256438728131
highspeed,pattern_random_n16,hold,0.05000000074505806,200,0.040010667492751964,-13.978242032823179,-12.641726640748718,-16.11991439886189,-9.660444880487713,0.015912135842445423,0.9614695358276367,0.13250382122932933
highspeed,pattern_random_n16,hold,0.10000000149011612,200,0.06797605237690732,-11.676440601222813,-10.069887575551892,-13.4598643288797,-7.934087746829887,0.01808419339940883,0.9356557232141495,0.24829646439291536
highspeed,pattern_random_n16,hold,0.20000000298023224,200,0.16391224573366345,-7.8538859947470545,-6.035051265984718,-9.901023868775127,-3.189686239572589,0.021222650504205375,0.8539256398379803,0.4859901248617098
highspeed,pattern_random_n16,hold,0.5,200,0.6497341401875019,-1.8726431269361572,-0.14211604086972657,-4.036418217337474,2.5243398431202264,0.04052683877947857,0.5794089557793722,1.2132646576873958
highspeed,pattern_random_n16,linear,0.009999999776482582,200,0.03125704145983036,-15.05052131194514,-13.38728635967087,-16.58899609011302,-11.1223852656827,0.01542568640632453,0.9730877423286438,0.25709680196247064
highspeed,pattern_random_n16,linear,0.019999999552965164,200,0.03377482479354512,-14.714068951969432,-13.141784581028997,-16.807543598136697,-10.74771166325048,0.016627953323331893,0.9718480277061462,0.2962750723015051
highspeed,pattern_random_n16,linear,0.05000000074505806,200,0.0473299541608867,-13.248639161464915,-11.385686655160278,-15.225069755787558,-9.090836999112529,0.023166690940106493,0.9645283898711204,0.4326936450728681
highspeed,pattern_random_n16,linear,0.10000000149011612,200,0.08524079219641863,-10.693525227666758,-8.558303800439898,-14.311330269993631,-5.44268432525181,0.04043829510585056,0.9458293703198433,0.6770936798653565
highspeed,pattern_random_n16,linear,0.20000000298023224,200,0.23489039699925343,-6.291347380775855,-3.9578654075092006,-11.175531571545793,-0.39662091211970507,0.10242477215382678,0.886930285692215,1.2139991810143693
highspeed,pattern_random_n16,linear,0.5,200,1.520378976664506,1.8195185568131507,3.9294570461340967,-3.874538368019615,7.424891578971638,0.6236589551044744,0.6514228532486095,2.9682987587153913
highspeed,pattern_random_n16,kalman,0.009999999776482582,200,0.02812406195098447,-15.50921954082542,-13.909020924147313,-17.121586933490633,-11.766221821879192,0.01365017195060318,0.9745860919356346,0.1939105781982653
