family,case,model,event,n,nmse_linear,nmse_db,energy_weighted_nmse_db,median_sample_nmse_db,p90_sample_nmse_db,amplitude_nmse,shape_correlation,gain_abs_error_db
occlusion,count_random_n32,linear,history_switch_only,156,0.8025431321302909,-0.9553161743673694,-6.70135065139832,-13.617793972516502,-1.6042287312977972,0.40919904233824594,0.9017111716362146,1.0467592525677993
occlusion,count_random_n32,linear,stable_los,351,0.1352264266012139,-8.689384281756599,-8.675526589131643,-12.612330220832387,-4.323302728433748,0.08237001147692115,0.9531216831968041,1.1414739894276045
occlusion,count_random_n32,linear,stable_nlos,582,2.0778304392522315,3.1761010419243956,1.8187800224901849,0.8097657663485736,6.992787316978689,0.5895147804122266,0.5486516736152173,2.5353702883967406
occlusion,count_random_n32,neural_flow,future_switch_only,111,0.6776620891587054,-1.689868096672058,-1.4536353408211227,-1.7674830163837227,0.9848734889351352,0.4155002076657036,0.6589323106129561,8.594889061508683
occlusion,count_random_n32,neural_flow,history_switch_only,156,0.288493691912803,-5.398636785131439,-5.875097220779464,-9.342225772653514,-1.0478861947052023,0.15526906004495872,0.8490503778508028,2.8275151043318405
occlusion,count_random_n32,neural_flow,stable_los,351,0.15247487435727633,-8.168017158385286,-8.178733259083593,-11.434940977491124,-2.8846690894158398,0.11357865242926474,0.9044748305255531,2.348052612304863
occlusion,count_random_n32,neural_flow,stable_nlos,582,0.9146503984279146,-0.38744872104575,-1.6341130165194007,-1.142913038373192,2.6659652597058843,0.30182832953571825,0.5256216802276852,3.2367784695716213
occlusion,count_random_n32,time_rwkv_csi,future_switch_only,111,0.7527921690882461,-1.2332490730058159,-0.8878700860648104,-0.6973170665552617,0.521596410304911,0.4735865482456378,0.5555990478946818,9.938634587166545
occlusion,count_random_n32,time_rwkv_csi,history_switch_only,156,0.32227818685686754,-4.917690883700282,-5.002783685319851,-8.16887857183368,-0.7479730958718993,0.18215006417869098,0.8012376608959852,3.368616589428618
occlusion,count_random_n32,time_rwkv_csi,stable_los,351,0.19087569191693687,-7.192493756321145,-7.174011712505637,-10.650767679580236,-1.475182536830274,0.14192244204623888,0.8569889263889389,2.9144132189861263
occlusion,count_random_n32,time_rwkv_csi,stable_nlos,582,0.8977248742711399,-0.468567411649632,-1.6141209773271088,-1.1415311847285547,2.4262348872421673,0.30588540263174746,0.5233384549078797,3.4935266585701346
occlusion,count_random_n32,tpatchgnn,future_switch_only,111,0.6146896389178798,-2.113441071959063,-2.1925623201423705,-3.0795597177367413,0.24405591738767002,0.33642611885076257,0.7535122936373359,6.9690593842853295
occlusion,count_random_n32,tpatchgnn,history_switch_only,156,0.2385236429205785,-6.224685663889193,-7.541442682303351,-10.815501508834778,-2.659705610476135,0.11030986718189804,0.8814356410637115,2.168783011022382
occlusion,count_random_n32,tpatchgnn,stable_los,351,0.11423196088147225,-9.422123681350005,-9.625055149927498,-11.908510659469314,-5.031830466832559,0.07870162610305231,0.9343401594379349,1.7385567142177065
occlusion,count_random_n32,tpatchgnn,stable_nlos,582,0.7409526772734699,-1.3020952839757884,-2.368052058305102,-1.6650528611912998,1.2052896337296748,0.36143518894705984,0.5402832796882767,6.03630662082192
occlusion,count_random_n4,cru,future_switch_only,111,0.5776215559962365,-2.3835660789767337,-2.223794248948562,-2.678396428379442,0.20247834727770073,0.3732401297452885,0.6885655147468185,7.8545390887284
occlusion,count_random_n4,cru,history_switch_only,156,0.31610348947437256,-5.001707099462472,-6.2549551412089315,-8.00212516560195,-1.380859037337331,0.19578621384705633,0.86280340474481,3.739058784567393
occlusion,count_random_n4,cru,stable_los,351,0.21289205377585815,-6.71840548358298,-7.3615025531000065,-10.211441740822057,-3.555947381461203,0.11826396649113015,0.9170723402782468,2.688180640050969
occlusion,count_random_n4,cru,stable_nlos,582,0.8331264785830574,-0.7928906248150376,-1.9663706508427512,-1.585533501729322,1.95211593171079,0.3353342805897875,0.5313627867140532,4.599942607534698
occlusion,count_random_n4,ct_transformer_csi,future_switch_only,111,0.6797344245704579,-1.6766073504697445,-1.760448660496206,-2.429165051884819,0.9254351743161814,0.3672351781797998,0.7419071747241793,7.45026327481678
occlusion,count_random_n4,ct_transformer_csi,history_switch_only,156,0.23863302140316825,-6.2226945999132965,-7.090880088428331,-9.980538753396624,-1.1566496130784223,0.11354087663186455,0.8775117220118259,2.168630485972151
occlusion,count_random_n4,ct_transformer_csi,stable_los,351,0.09976854570793052,-10.010063582981081,-10.117274145015838,-11.758540077855468,-6.379386084697964,0.06315845698055193,0.9346999381682133,1.3716515232059319
occlusion,count_random_n4,ct_transformer_csi,stable_nlos,582,0.8379600191840109,-0.7677670196874807,-1.9011526572426793,-1.424868800984409,1.8920977618154018,0.35102265006984096,0.5409246384129376,5.292874033866879
occlusion,count_random_n4,harmonic,future_switch_only,111,1.7763426538791742,2.4952674428893977,0.305419458698809,-0.10252723321780453,4.625736441935886,0.6979182385818546,0.6928605076160517,5.681478507346935
occlusion,count_random_n4,harmonic,history_switch_only,156,3.1089339841881807,4.9261150023322555,3.9855562856748006,-3.998980701429283,10.591399488289547,1.8495728499826958,0.8470219551848296,3.7526727544840797
occlusion,count_random_n4,harmonic,stable_los,351,0.15287411242903892,-8.156660514162612,-8.506206172799162,-10.904917729138859,-4.391178222704784,0.07012819635548809,0.9244187453873137,1.0350442065796324
occlusion,count_random_n4,harmonic,stable_nlos,582,1.8766286221912525,2.7337833586531612,1.4867792122677594,1.5301606219996673,5.798674347101252,0.46591879329487623,0.49995985384532443,2.594249808046682
occlusion,count_random_n4,hold,future_switch_only,111,1.1875134050045875,0.7463852076988392,-0.9029651037635257,-1.7416158583038166,2.2501551717784194,0.40297557141522766,0.7704905907850008,5.024359486107756
occlusion,count_random_n4,hold,history_switch_only,156,0.3867495405658981,-4.125701935427869,-7.756457209147416,-10.936501822140748,-0.20526336178152305,0.11361190291669725,0.8857766341609068,1.2406388849933416
occlusion,count_random_n4,hold,stable_los,351,0.08127010967668698,-10.900691541520812,-11.370896133269808,-12.217115314421603,-7.458585120849461,0.03551208691403172,0.9361839747836447,0.46564857269096005
occlusion,count_random_n4,hold,stable_nlos,582,1.1447040016770014,0.5869320103640678,-0.7531522128525814,-0.7354585670908547,4.103919466337234,0.2822278278459366,0.5534415799362606,1.614690134167364
occlusion,count_random_n4,kalman,future_switch_only,111,1.2119657301222317,0.8349033977314755,-0.14466747724624818,-2.5753476329959795,4.530615059383224,0.2755925473620746,0.7755166917770833,2.0739824600677164
occlusion,count_random_n4,kalman,history_switch_only,156,0.8196747455604521,-0.8635844545833451,-6.207476091773598,-12.191269671529511,-0.9521854296066184,0.4206278268985233,0.8883077772573019,1.0795166625056225
occlusion,count_random_n4,kalman,stable_los,351,0.1274238247173955,-8.947493633982987,-9.134188734697883,-11.869066895336108,-4.953257442773144,0.07349195521579593,0.9410506542931255,0.9543613938039615
occlusion,count_random_n4,kalman,stable_nlos,582,1.8244412132394137,2.6112987418077083,1.2181671410764365,0.004879281400238685,6.672169851527935,0.5698450158934472,0.5410247695427451,2.2535693050510988
occlusion,count_random_n4,latent_ode,future_switch_only,111,0.6374312573708258,-1.9556664407717406,-1.542814900064427,-1.8824215177323174,0.38025227886959956,0.4358133114370945,0.6579514394875046,9.074953554819027
occlusion,count_random_n4,latent_ode,history_switch_only,156,0.2862946280619303,-5.431868008605129,-5.830598390687771,-8.456403010992354,-1.275806186541939,0.16886375334014211,0.8509173001900004,3.2381889547388525
occlusion,count_random_n4,latent_ode,stable_los,351,0.16398056550167017,-7.852076202176866,-7.799576808035743,-10.753647795420038,-3.209981444856404,0.1285913430418497,0.9064167585128393,2.8045890790687613
occlusion,count_random_n4,latent_ode,stable_nlos,582,0.8748383810021595,-0.5807217180289862,-1.7732746251572806,-1.2762755026919497,2.2457651143853523,0.31139433339160755,0.5213589425660995,3.7589330329268504
occlusion,count_random_n4,linear,future_switch_only,111,1.2973916100163478,1.1307108510385409,0.165146728582298,-2.1625595220850777,4.889573956299392,0.31228838915355095,0.7651360682002059,2.1895028782320454
occlusion,count_random_n4,linear,history_switch_only,156,0.9672166541065683,-0.14476234144478387,-5.643333202457851,-12.03411299870222,-0.7160357692223812,0.5345807861581656,0.8847640988727411,1.1110317827730727
occlusion,count_random_n4,linear,stable_los,351,0.14344943060372667,-8.433011712670613,-8.573055332411643,-11.673308286659449,-4.347611032773504,0.08563978416069556,0.9384283263798793,1.0471184041743775
occlusion,count_random_n4,linear,stable_nlos,582,2.03780323616319,3.0916224759288586,1.6520509651052007,0.23558652990463622,7.0438225362571485,0.6869993523045089,0.540527297410301,2.3979255787314546
occlusion,count_random_n4,neural_flow,future_switch_only,111,0.6775283375461292,-1.6907253575607342,-1.4519289212441793,-1.7663134306336299,0.9850439199351337,0.4166540014620468,0.6575638929608505,8.631543190898123
occlusion,count_random_n4,neural_flow,history_switch_only,156,0.28878914572478376,-5.3941913395703285,-5.877325638706759,-9.34159581443129,-1.0456430932898755,0.1553524099120132,0.8488677172124601,2.827998416331143
occlusion,count_random_n4,neural_flow,stable_los,351,0.1527839042311017,-8.159223962303255,-8.167756550531879,-11.433357232801791,-2.8647344195488555,0.11387073163201743,0.9041983162575638,2.3542488292897747
occlusion,count_random_n4,neural_flow,stable_nlos,582,0.9143525685529349,-0.38886310773322913,-1.6355013396778604,-1.1503786063938968,2.6651520017258634,0.3020717021622143,0.5255118091836235,3.2455084296987016
occlusion,count_random_n4,time_rwkv_csi,future_switch_only,111,0.7498468715563282,-1.2502741611232309,-0.8994266335282828,-0.7373409253591423,0.6505152004946513,0.47308001254458687,0.5514082273652962,9.918311432406709
occlusion,count_random_n4,time_rwkv_csi,history_switch_only,156,0.32164514965738933,-4.926229932855739,-5.034451417999662,-8.177636754967082,-0.774407699051231,0.18094721324795943,0.8038308401383125,3.3399045968738696
occlusion,count_random_n4,time_rwkv_csi,stable_los,351,0.1903977156281763,-7.203382665399327,-7.19236588100822,-10.64017960498232,-1.541316558500077,0.14127731904415003,0.8572168103140644,2.9003706133242515
occlusion,count_random_n4,time_rwkv_csi,stable_nlos,582,0.8976632707259823,-0.46886544280030745,-1.6146320198798816,-1.1469240883914653,2.429791389878147,0.3058893254577943,0.5232563775526423,3.4939900224250695
occlusion,count_random_n4,tpatchgnn,future_switch_only,111,0.6097211829839727,-2.1486871642101883,-2.070838464437251,-2.909109545003939,0.5457746687749541,0.34468249817802793,0.7450504241561567,7.171688113512622
occlusion,count_random_n4,tpatchgnn,history_switch_only,156,0.2358421833233502,-6.273785132948632,-7.514851111444449,-10.702960035040592,-2.789916490011284,0.11108274279873652,0.8804760343180253,2.1752286659880506
occlusion,count_random_n4,tpatchgnn,stable_los,351,0.11377853447136249,-9.439396644784193,-9.60576791797135,-12.101621350315169,-5.246128783050938,0.07860330349840011,0.9339961255887295,1.7362966385007998
